path,path_index,receiver_id,anchor,t,circle_theta_rad,point_x,point_y,angle_01_rad,angle_02_rad,angle_12_rad,min_observed_angle_rad,endpoint_zero_or_pi_rows,nonsmooth_jacobian_rows,full_regular_row_count,full_rank,full_sigma_min,selected_indices,selected_regular_row_count,selected_rank,selected_sigma_min,selected_inverse_amplification,estimator_success,candidate_x,candidate_y,candidate_error_to_path_d,full_residual_rad,estimator_message
reference_ray,13,8,FY15_toward_FY01,0.0001,,3.9998,0.00034641016151377546,1.047284158067103,3.1415926535897456,2.0943084955226423,1.047284158067103,1,1,2,2,0.2165388296053877,0;1,1,1,nan,nan,False,1.5,0.8660254037844384,2.645448952446446,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,13,9,FY15_toward_FY01,0.0001,,3.9998,0.00034641016151377546,1.047284158067103,3.1415926535897456,2.0943084955226423,1.047284158067103,1,1,2,2,0.2165388296053877,0;1,1,1,nan,nan,False,2.5,0.8660254037844384,1.7317044089566787,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,13,10,FY15_toward_FY01,0.0001,,3.9998,0.00034641016151377546,1.047284158067103,3.1415926535897456,2.0943084955226423,1.047284158067103,1,1,2,2,0.2165388296053877,0;2,2,2,0.2165388296053877,4.61810937937719,True,3.9998,0.00034641016151380684,3.1387652893455353e-17,3.907985046680551e-14,`xtol` termination condition is satisfied.
reference_ray,13,12,FY15_toward_FY01,0.0001,,3.9998,0.00034641016151377546,1.047284158067103,3.1415926535897456,2.0943084955226423,1.047284158067103,1,1,2,2,0.2165388296053877,0;1,1,1,nan,nan,False,1.0,0.0,2.9998000200013335,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,13,13,FY15_toward_FY01,0.0001,,3.9998,0.00034641016151377546,1.047284158067103,3.1415926535897456,2.0943084955226423,1.047284158067103,1,1,2,2,0.2165388296053877,0;1,1,1,nan,nan,False,2.0,0.0,1.999800030003,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,13,14,FY15_toward_FY01,0.0001,,3.9998,0.00034641016151377546,1.047284158067103,3.1415926535897456,2.0943084955226423,1.047284158067103,1,1,2,2,0.2165388296053877,0;1,1,1,nan,nan,False,3.0,0.0,0.9998000600120006,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,14,2,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,1;2,1,1,nan,nan,False,1.5,2.598076211353316,3.605512446463054,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,14,3,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,0;2,2,2,0.2165095985668616,4.618732871980196,False,3.992641263839731,-0.012653183321043957,0.0146573508807549,2.094403733497737,The maximum number of function evaluations is exceeded.
reference_ray,14,4,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,1;2,1,1,nan,nan,False,1.0,1.7320508075688772,3.4640669741793384,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,14,5,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,0;2,2,2,0.2165095985668616,4.618732871980196,False,3.9921577267791286,-0.013478192581155846,0.015613604009660116,2.09440372857142,The maximum number of function evaluations is exceeded.
reference_ray,14,6,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,0;2,2,2,0.2165095985668616,4.618732871980196,True,3.99998,3.4641016151364726e-05,1.282069068964109e-17,1.603162047558726e-13,`xtol` termination condition is satisfied.
reference_ray,14,7,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,1;2,1,1,nan,nan,False,0.5,0.8660254037844384,3.6055235405693855,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,14,8,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,0;1,1,1,nan,nan,False,1.5,0.8660254037844384,2.645721074036339,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
reference_ray,14,9,FY15_toward_FY01,1e-05,,3.99998,3.464101615137755e-05,1.047206211493937,3.1415926535869567,2.0943864420986933,1.047206211493937,1,1,2,2,0.2165095985668616,0;1,1,1,nan,nan,False,2.5,0.8660254037844384,1.7320161666681981,inf,geometry/solver failure: selected angle Jacobian reached a 0 or pi row
