slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,10.730988488690123,7.323104265488255,10.730918495507197,0.25963943431334874,0.29820246612818124
1,0-1-4-5,4,4,4,29.36045240634311,29.36045240634311,9.985277822498944,6.405254098587063,9.978183845393062,2.2433244702639676,2.1455799282620163
2,0-1-7-8,4,8,8,20.820610200882182,50.18106260722529,8.111893208017293,5.06323641296723,7.028341531956272,3.1543547823458917,3.1543547823458766
3,0-1-4-5,4,12,12,17.80256946883121,67.9836320760565,4.921783122062629,3.1503324898041365,4.887674867834463,1.537795163938678,1.5377951639386893
4,0-1-7-8,4,16,16,11.606820804468168,79.59045288052467,3.457261741155998,1.861456550204703,2.9612763070113175,1.3822263279818914,1.3822263279818898
5,0-1-4-5,4,20,20,9.323547011197261,88.91399989172193,1.3313296602577633,0.6854527187129587,1.3102832781519282,0.25994635330998234,0.25185598901502715
6,0-1-7-8,4,24,24,2.8888829357670818,91.80288282748901,0.9209240170174527,0.5308489112492831,0.8003858493999871,0.36230496658627087,0.3623049665862581
7,0-1-4-5,4,28,28,2.934129954938384,94.7370127824274,0.37232881120216815,0.1902994527915725,0.36686154224118184,0.06981337332607288,0.06884624255710747
8,0-1-7-8,4,32,32,0.889624153392908,95.6266369358203,0.2427768111825212,0.14404951723062687,0.20991104507017155,0.0958297218032367,0.09582972180322002
9,0-1-4-5,4,36,36,0.8071225025958735,96.43375943841617,0.09815254743489936,0.049943981041748596,0.09683771662663787,0.01886038665903515,0.017814388447057183
10,0-1-7-8,4,40,40,0.23365589591373365,96.6674153343299,0.0641845201022778,0.03827220986509988,0.0550952653526906,0.026222962072088726,0.026222962072083078
11,0-1-4-5,4,44,44,0.21405713510438373,96.88147246943429,0.024669445435041692,0.012705496795157476,0.024311634065966814,0.004575239261371927,0.004546563131214043
12,0-1-7-8,4,48,48,0.054873981345668385,96.93634645077995,0.016639912473183156,0.009977680418851118,0.0145983690764524,0.006559652522121431,0.006559652522113879
13,0-1-4-5,4,52,52,0.06079895281711676,96.99714540359707,0.007047528145363806,0.0032444610470186703,0.006944237314513657,0.0010771807280826834,0.001293307014059053
14,0-1-7-8,4,56,56,0.017406240677924935,97.014551644275,0.0033286623101938294,0.0013863613321321397,0.001602436987013789,0.0017915052301777728,0.0017915052301589185
15,0-1-4-5,4,60,60,0.006006287094165666,97.02055793136917,0.00020838734161472705,0.0001264078406845427,0.00020697732175278816,7.738250597289216e-05,6.33068303486084e-05
16,0-1-7-8,4,64,64,0.0008846514286734566,97.02144258279785,0.00012082986884405296,4.949921868580228e-05,5.904796540789903e-05,6.508217558675982e-05,6.508217556699947e-05
17,0-1-4-5,4,68,68,0.00021995163594802695,97.02166253443379,2.315578894107127e-06,1.3536019502993075e-06,2.31394584204736e-06,8.151102892105369e-07,8.542391114474412e-07
18,0-1-7-8,4,72,72,8.53480009704401e-06,97.02167106923389,7.253469003652526e-07,4.5498269378864643e-07,6.371903111812571e-07,3.3389452868229017e-07,3.8020834125518377e-07
19,0-1-4-5,4,76,76,3.166056726347923e-06,97.02167423529062,2.8170370042529e-07,1.5344849879233875e-07,2.7659440604566043e-07,1.0662415180825939e-07,1.0125536675786861e-07
20,0-1-7-8,4,80,80,1.0261690407879295e-06,97.02167526145966,1.3263111596137174e-07,5.53697297042741e-08,6.372982852553832e-08,7.172929406486253e-08,7.172931759669154e-08
21,0-1-4-5,4,84,84,2.588242230500903e-07,97.02167552028389,1.2429947710933676e-08,6.248486551364451e-09,9.522622690383287e-09,6.693108382796921e-09,6.693099408039416e-09
22,0-1-7-8,4,88,88,3.936261043095983e-08,97.0216755596465,2.0851903746861193e-09,8.802609319813765e-10,9.848406534729293e-10,1.1227612469940732e-09,1.1227569984839647e-09
23,0-1-4-5,4,92,92,4.039961704983923e-09,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
24,0-1-7-8,4,96,96,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
25,0-1-4-5,4,100,100,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
26,0-1-7-8,4,104,104,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
27,0-1-4-5,4,108,108,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
28,0-1-7-8,4,112,112,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
29,0-1-4-5,4,116,116,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
30,0-1-7-8,4,120,120,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
31,0-1-4-5,4,124,124,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
32,0-1-7-8,4,128,128,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
33,0-1-4-5,4,132,132,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
34,0-1-7-8,4,136,136,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
35,0-1-4-5,4,140,140,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
36,0-1-7-8,4,144,144,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
37,0-1-4-5,4,148,148,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
38,0-1-7-8,4,152,152,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
39,0-1-4-5,4,156,156,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
40,0-1-7-8,4,160,160,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
41,0-1-4-5,4,164,164,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
42,0-1-7-8,4,168,168,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
43,0-1-4-5,4,172,172,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
44,0-1-7-8,4,176,176,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
45,0-1-4-5,4,180,180,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
46,0-1-7-8,4,184,184,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
47,0-1-4-5,4,188,188,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
48,0-1-7-8,4,192,192,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
49,0-1-4-5,4,196,196,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
50,0-1-7-8,4,200,200,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
51,0-1-4-5,4,204,204,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
52,0-1-7-8,4,208,208,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
53,0-1-4-5,4,212,212,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
54,0-1-7-8,4,216,216,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
55,0-1-4-5,4,220,220,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
56,0-1-7-8,4,224,224,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
57,0-1-4-5,4,228,228,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
58,0-1-7-8,4,232,232,0.0,97.02167556368646,3.19666164494955e-10,1.5749693131476196e-10,3.0966873509896686e-10,1.720807304859021e-10,1.7553247744217515e-10
