receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,2.915520765998603,0,0,False,False,-0.002915520765998603,-6.1791644358865215e-06,1.7860575703273297e-05,False,False,461,1-4,True
3,0-1-4-5,1-4,adjust,6.176431792836821,0,0,False,False,0.004577417624871827,4.9344921985752346e-05,6.176431792836822e-05,False,False,461,1-5,False
6,0-1-4-5,1-5,adjust,11.430316091794264,0,0,False,False,0.0005608692796217539,4.517972578202192e-05,0.00011430316091794265,False,False,461,1-5,True
7,0-1-4-5,1-5,adjust,9.399398645374477,0,0,False,False,-0.00024789411096115554,9.399398645374477e-05,8.868436928160178e-05,False,False,461,1-4,False
8,0-1-4-5,1-5,adjust,9.391880461781192,0,0,False,False,-0.0015542965605344862,-2.746003108307632e-05,9.391880461781192e-05,False,False,461,1-5,True
9,0-1-4-5,1-5,adjust,3.9010582717953843,0,0,False,False,-0.00026259798026584896,-9.906991998797726e-06,3.901058271795385e-05,False,False,461,1-5,True
2,0-1-7-8,1-7,adjust,7.842576303071329,0,0,False,False,0.00026620702941666276,4.74032886010246e-05,7.84257630307133e-05,False,False,462,1-7,True
3,0-1-7-8,1-7,adjust,5.8788941240905945,0,0,False,False,-0.0006769425341356706,1.6461940220880302e-05,5.878894124090595e-05,False,False,462,1-7,True
4,0-1-7-8,1-7,adjust,12.29259740357236,0,0,False,False,-0.01229259740357236,-2.5744065558596667e-05,5.4656954276879725e-05,False,False,462,1-7,True
5,0-1-7-8,1-7,adjust,8.798712090558427,0,0,False,False,-0.00015535763061797354,3.285784530204278e-07,8.798712090558427e-05,False,False,462,1-7,True
6,0-1-7-8,1-7,adjust,2.2870805868864634,0,0,False,False,0.0014833836946707122,-6.335417562233155e-06,2.2870805868864637e-05,False,False,462,1-7,True
9,0-1-7-8,1-8,adjust,3.1980771037907334,0,0,False,False,0.0014009125211107778,-3.6661798878761613e-06,3.198077103790734e-05,False,False,462,1-8,True
2,0-1-4-5,1-4,adjust,11.373657860524295,0,0,False,False,-0.0005728714035286802,0.00011373657860524297,3.48361073896519e-05,False,False,463,1-4,True
