slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,12.01113974324003,7.414802070024728,12.000000000000014,0.2799999999999826,0.45999999999999375
1,1,0-1-2-3,4,4,25.409882471411464,25.409882471411464,12.006267382810929,7.313570325940524,12.0,2.249999999999987,2.4599999999999937
2,1,0-1-2-4,4,8,14.922171429971641,40.332053901383105,11.074937898696524,6.518073322910197,10.278622726366677,2.5999496830025084,2.599949683002542
3,1,0-1-2-5,4,12,15.903348456027404,56.23540235741051,10.10341639951451,5.783658823948083,7.686060665248064,3.7408597822564404,3.8408597822564303
4,1,0-1-2-6,4,16,16.05939519838822,72.29479755579872,7.638497586530172,5.1240002419333734,7.418281281192506,3.296575872111165,2.9850551488326076
5,1,0-1-2-7,4,20,16.59080934197148,88.8856068977702,5.5765580683145535,3.8518994847531483,5.575539676458774,1.9665005451660869,1.8741341907090856
6,1,0-1-2-8,4,24,16.642674994529603,105.5282818922998,4.859706000771946,2.9421418985157337,3.372680493533238,2.5562387411292677,2.5562387411292633
7,1,0-1-2-9,4,28,19.997721762794303,125.5260036550941,5.8835337708345135,3.535978412370147,3.9832030861109757,2.837369130924867,2.7373691309248684
8,1,0-1-3-4,4,32,5.245434105773262,130.77143776086737,5.8835337708345135,3.637553107565611,3.9832030861109757,2.837369130924867,2.399781538355718
9,1,0-1-3-5,4,36,8.692232112101124,139.4636698729685,5.8835337708345135,3.472612732348476,3.3025757141926135,3.030678889167163,3.030678889167163
10,1,0-1-3-6,4,40,7.486670488624807,146.9503403615933,6.507110177756474,3.312341389449818,3.3025757141926135,3.47768243510032,3.477682435100313
11,1,0-1-3-7,4,44,6.26303297880976,153.21337334040305,6.863852101757297,3.221510629948884,3.3025757141926135,3.68782676505826,3.6878267650582544
12,1,0-1-3-8,4,48,6.283462295579988,159.49683563598305,7.032987944235432,3.2405839913647165,3.3025757141926135,3.785977541429146,3.7859775414291548
13,1,0-1-3-9,4,52,8.188326312393777,167.68516194837682,7.112617584497549,3.5140257119124247,3.3025757141926135,3.8314888422891435,3.83148884228914
14,1,0-1-4-5,4,56,9.324444496211479,177.0096064445883,4.088900589239835,2.1086768789893267,2.122663621105559,2.1888874425155267,2.1888874425155223
15,1,0-1-4-6,4,60,5.90869227362848,182.91829871821676,2.567227177421125,1.6608247955293365,1.5389760475876813,1.371144836670237,1.4369106000806084
16,1,0-1-4-7,4,64,4.326567921871574,187.24486664008833,2.0165620391705037,1.464229570756272,1.5198908785052083,0.964098357801549,1.1616300458057722
17,1,0-1-4-8,4,68,4.0678145041300136,191.31268114421835,1.750412546404892,1.295591188522186,1.5198908785052083,0.7889929088092374,1.0305419475048154
18,1,0-1-4-9,4,72,4.270147790794013,195.58282893501234,1.619597939917444,1.2024697133666447,1.5531858747511222,0.7889929088092374,0.966292289536085
19,1,0-1-5-6,4,76,3.351835365407018,198.93466430041937,1.5532843923592856,1.0413292088285635,1.5531858747511222,0.6274203862326051,0.5496688007181163
20,1,0-1-5-7,4,80,1.9081892552812172,200.8428535557006,1.5532843923592856,1.068940741271355,1.5531858747511222,0.5829957439864201,0.54898050815315
21,1,0-1-5-8,4,84,1.0015077167719757,201.84436127247258,1.5532843923592856,1.1134794728631214,1.5531858747511222,0.6474924871867475,0.6575946026985307
22,1,0-1-5-9,4,88,0.44445403616224044,202.2888153086348,1.5782043367612095,1.1311238828767394,1.5531858747511222,0.6455916979231149,0.655693813434894
23,1,0-1-6-7,4,92,3.3658336208108146,205.6546489294456,1.5782043367612095,0.9135069078829715,1.1114144353561244,0.6455916979231149,0.6836127693843537
24,1,0-1-6-8,4,96,1.9295030834189049,207.5841520128645,1.5782043367612095,0.9423551148522407,1.1114144353561244,0.7752563289658619,0.6980465209380213
25,1,0-1-6-9,4,100,1.3702563886287793,208.95440840149328,1.7198656835400707,1.0308624232353503,1.1114144353561244,0.8617539092855034,0.7054928133965177
26,1,0-1-7-8,4,104,3.35963705863022,212.3140454601235,1.7198656835400707,1.0416299724117024,0.8455522651956926,0.8617539092855034,0.6933370229937239
27,1,0-1-7-9,4,108,1.9190935947418586,214.23313905486538,1.7198656835400707,1.1624318768803596,0.8455522651956926,0.8982742879206943,0.8517943022891217
28,1,0-1-8-9,4,112,4.248856570418959,218.48199562528433,2.0942157606079186,1.3318898051877077,1.248753995591187,1.124807371023898,1.1248073710238984
29,2,0-1-2-3,4,116,3.164222480440381,221.6462181057247,2.0942157606079186,1.499219626326917,1.2089577947117789,1.124807371023898,1.1248073710238984
30,2,0-1-2-4,4,120,3.0828532070625414,224.72907131278726,2.0942157606079186,1.2501436989688546,1.0592603664441924,1.124807371023898,1.1248073710238984
31,2,0-1-2-5,4,124,3.50483534650384,228.2339066592911,2.0942157606079186,0.9821995746797355,0.7102789070416549,1.124807371023898,1.1248073710238984
32,2,0-1-2-6,4,128,2.9199610988135807,231.1538677581047,2.0942157606079186,0.8447672424962642,0.7102789070416549,1.124807371023898,1.1248073710238984
33,2,0-1-2-7,4,132,2.6236171447816763,233.77748490288639,2.0942157606079186,0.8604963377080415,0.7102789070416549,1.124807371023898,1.1248073710238984
34,2,0-1-2-8,4,136,2.995307433478341,236.77279233636472,2.0942157606079186,1.0365900370795935,0.8257819035107303,1.124807371023898,1.1248073710238984
35,2,0-1-2-9,4,140,4.567705671292078,241.3404980076568,2.138030084236241,1.4452730770327036,1.5687415809069876,1.124807371023898,1.1248073710238984
36,2,0-1-3-4,4,144,3.672860504728115,245.0133585123849,1.3842432203951431,0.9366764199911819,1.177502036504876,0.5957587287287736,0.593226303540547
37,2,0-1-3-5,4,148,2.172405580860526,247.18576409324544,1.2627842472127029,0.8469541372411933,1.1740977498237442,0.4487653930000227,0.5145732124107809
38,2,0-1-3-6,4,152,1.729296261436739,248.91506035468217,1.2627842472127029,0.8365829740866008,1.1740977498237442,0.4819201533609828,0.4416594318082616
39,2,0-1-3-7,4,156,1.952083283519365,250.86714363820153,1.2261885517759454,0.7751206935156675,1.0007129948142648,0.5495557719089804,0.5495557719089774
40,2,0-1-3-8,4,160,2.3213751575848347,253.18851879578636,1.3078221901954437,0.6794231404555297,0.7490136048846665,0.7053816023672226,0.7053816023672184
41,2,0-1-3-9,4,164,3.090003088702175,256.27852188448855,1.3078221901954437,0.6257500635267366,0.44895250800941255,0.7053816023672226,0.7053816023672184
42,2,0-1-4-5,4,168,1.472922547334342,257.7514444318229,0.8935764540034091,0.5390189710066102,0.30839237768100247,0.4812685279713614,0.4812685279713804
43,2,0-1-4-6,4,172,1.2679874606782349,259.01943189250113,0.8621589270445196,0.4672650470948469,0.3045339164027183,0.4688058486476646,0.35998141717854537
44,2,0-1-4-7,4,176,0.8171715695734104,259.83660346207455,0.8621589270445196,0.45306327279090824,0.3495131133136056,0.4688058486476646,0.40780055323574516
45,2,0-1-4-8,4,180,0.5637135231901191,260.4003169852647,0.8621589270445196,0.4726311967114287,0.3719773283365839,0.4688058486476646,0.4318895853815832
46,2,0-1-4-9,4,184,0.5510932499109289,260.9514102351756,0.8621589270445196,0.5137982534808798,0.3831968117196851,0.4688058486476646,0.4440236555132273
47,2,0-1-5-6,4,188,1.2223774083322925,262.1737876435079,0.4999379264662554,0.3417873265689733,0.23861896225771773,0.26927979559914594,0.2692797955991537
48,2,0-1-5-7,4,192,0.7629155576525407,262.93670320116047,0.34608812165002567,0.26633399197284263,0.2094722008239529,0.1818232556638208,0.1818232556638293
49,2,0-1-5-8,4,196,0.4804875082507525,263.4171907094112,0.38047497045105144,0.23210606788212124,0.19590099461618138,0.20489779343520326,0.2048977934352152
50,2,0-1-5-9,4,200,0.4313802648448525,263.84857097425606,0.38047497045105144,0.20518533294420557,0.1305389952424889,0.20489779343520326,0.2048977934352152
51,2,0-1-6-7,4,204,0.3237069037561998,264.17227787801227,0.27175175016020553,0.1630109046581735,0.10015072584701556,0.14629808998385488,0.1462980899838513
52,2,0-1-6-8,4,208,0.17263540117958215,264.34491327919187,0.24878872601644675,0.1470424932897527,0.10015072584701556,0.13393296279249378,0.13393296279247835
53,2,0-1-6-9,4,212,0.1175016463666605,264.4624149255585,0.24878872601644675,0.1411230683928313,0.0911363699063088,0.13393296279249378,0.13393296279247835
54,2,0-1-7-8,4,216,0.17090095157195873,264.6333158771305,0.20781695629019947,0.12066095858579684,0.08413823921002006,0.11186906722576016,0.1118690672257614
55,2,0-1-7-9,4,220,0.09015632500116706,264.72347220213163,0.20781695629019947,0.11305310406126794,0.08063806752988967,0.11186906722576016,0.1118690672257614
56,2,0-1-8-9,4,224,0.1859151089709586,264.9093873111026,0.20781695629019947,0.12081189645015251,0.10582105897270822,0.11186906722576016,0.1118690672257614
57,3,0-1-2-3,4,228,0.22703304839757218,265.13642035950016,0.21866140412522564,0.12636512830671928,0.09625851559241028,0.11772197879408959,0.1177219787941226
58,3,0-1-2-4,4,232,0.25887248717869665,265.39529284667884,0.1593471788813646,0.10304158653959065,0.08741729687589839,0.08578974223335945,0.08578974223335933
59,3,0-1-2-5,4,236,0.28946171570936097,265.6847545623882,0.1593471788813646,0.07936125459016818,0.05643335726722398,0.08578974223335945,0.08578974223335933
60,3,0-1-2-6,4,240,0.24086211573395172,265.92561667812214,0.1593471788813646,0.06642119216077229,0.05440454234732783,0.08578974223335945,0.08578974223335933
61,3,0-1-2-7,4,244,0.2160364646075857,266.14165314272975,0.1593471788813646,0.06574368929206736,0.05440454234732783,0.08578974223335945,0.08578974223335933
62,3,0-1-2-8,4,248,0.2426496400690562,266.3843027827988,0.1593471788813646,0.07834271335295936,0.061212849908130806,0.08578974223335945,0.08578974223335933
63,3,0-1-2-9,4,252,0.35652172257301623,266.7408245053718,0.16240711515315714,0.10969268189656546,0.11861104511997667,0.08578974223335945,0.08578974223335933
64,3,0-1-3-4,4,256,0.27986761093395374,267.0206921163057,0.10474018654423506,0.07083240697031273,0.08878263951662291,0.045324319936810485,0.0453243199368103
65,3,0-1-3-5,4,260,0.16628836012319212,267.1869804764289,0.09554427552978936,0.06414616780033026,0.0886719684111199,0.0339149028307291,0.039863150920304236
66,3,0-1-3-6,4,264,0.13304378618655804,267.32002426261545,0.09554427552978936,0.06324754116393477,0.0886719684111199,0.03623675202711641,0.03334567121737564
67,3,0-1-3-7,4,268,0.14957667010731432,267.46960093272276,0.09256054985555519,0.058376593291216236,0.07530627607827967,0.0412224686857185,0.04122246868572432
68,3,0-1-3-8,4,272,0.17694300308036143,267.6465439358031,0.09825824756242048,0.051009223876298714,0.05619700183729037,0.05290952943673347,0.05290952943673943
69,3,0-1-3-9,4,276,0.23434363829120575,267.8808875740943,0.09825824756242048,0.04703022352441989,0.03361598753706119,0.05290952943673347,0.05290952943673943
70,3,0-1-4-5,4,280,0.11063020875007312,267.99151778284437,0.06693602773872265,0.04052540876038371,0.024373939618499207,0.03603946667376511,0.03603946667374913
71,3,0-1-4-6,4,284,0.09695711258097735,268.08847489542535,0.06510245893650295,0.03526385774026331,0.023265081608641935,0.035281510359070636,0.027523351387024775
72,3,0-1-4-7,4,288,0.06283936000390382,268.15131425542927,0.06510245893650295,0.03420961728794662,0.026809639296430987,0.035281510359070636,0.031095001058069727
73,3,0-1-4-8,4,292,0.04360453960300383,268.19491879503227,0.06510245893650295,0.0356211906502097,0.02858178391360866,0.035281510359070636,0.0328818499481045
74,3,0-1-4-9,4,296,0.04201310465521356,268.2369318996875,0.06510245893650295,0.03866017911879,0.029467789137257228,0.035281510359070636,0.03377578633809719
75,3,0-1-5-6,4,300,0.0941816724519268,268.33111357213943,0.0377516859694276,0.02525264009117365,0.018277093332145,0.020326301259559636,0.020326301259572688
76,3,0-1-5-7,4,304,0.05695298050785946,268.3880665526473,0.025317733984654422,0.019677965326055983,0.01526563704285877,0.013601107902749094,0.013601107902758258
77,3,0-1-5-8,4,308,0.03674172212496692,268.42480827477226,0.027681752660027776,0.017006964008981874,0.01426477177871277,0.014904238456414282,0.014904238456431074
78,3,0-1-5-9,4,312,0.03246298533581667,268.4572712601081,0.027681752660027776,0.014909808041933125,0.009976819360858258,0.014904238456414282,0.014904238456431074
79,3,0-1-6-7,4,316,0.02575950117450198,268.4830307612826,0.019397780173989437,0.011537471968731835,0.007392078912602074,0.010443774165833686,0.010443774165850073
80,3,0-1-6-8,4,320,0.013938178232698053,268.4969689395153,0.01720362638666229,0.010200113870014066,0.0070048508643481,0.009262411257050521,0.009262411257076053
81,3,0-1-6-9,4,324,0.008657431130268763,268.50562637064553,0.01720362638666229,0.009744043279666088,0.006844991667151135,0.009262411257050521,0.009262411257076053
82,3,0-1-7-8,4,328,0.013671836499370633,268.5192982071449,0.014371238774048972,0.00809260219518731,0.00588135250846733,0.007737428993045235,0.007737428993024764
83,3,0-1-7-9,4,332,0.007271290400151018,268.52656949754504,0.014371238774048972,0.007482243466200591,0.005399524159713565,0.007737428993045235,0.007737428993024764
84,3,0-1-8-9,4,336,0.0086496767617685,268.5352191743068,0.014371238774048972,0.007729031222457126,0.006362462712303341,0.007737428993045235,0.007737428993024764
85,4,0-1-2-3,4,340,0.012661843968219117,268.547881018275,0.014226369595701305,0.007948124137625382,0.005907654464081702,0.00765948073720638,0.007659480737196134
86,4,0-1-2-4,4,344,0.01655953462333689,268.56444055289836,0.009930812748211105,0.006391233760065119,0.005298740875318231,0.005346791930120578,0.0053467919301155575
87,4,0-1-2-5,4,348,0.01819652349069838,268.58263707638906,0.009930812748211105,0.004864396410115948,0.0033961001353901565,0.005346791930120578,0.0053467919301155575
88,4,0-1-2-6,4,352,0.01466947314622599,268.5973065495353,0.009930812748211105,0.004098410979019266,0.0033961001353901565,0.005346791930120578,0.0053467919301155575
89,4,0-1-2-7,4,356,0.01301617333217214,268.61032272286747,0.009930812748211105,0.004019787261792021,0.0033961001353901565,0.005346791930120578,0.0053467919301155575
90,4,0-1-2-8,4,360,0.015331408025496717,268.62565413089294,0.009930812748211105,0.004843845865710702,0.0038443358084236934,0.005346791930120578,0.0053467919301155575
91,4,0-1-2-9,4,364,0.0218856743177384,268.64753980521067,0.01013530805076197,0.0068099340467752895,0.007355404696468781,0.005346791930120578,0.0053467919301155575
92,4,0-1-3-4,4,368,0.01806620332551311,268.6656060085362,0.0062829998504742015,0.0042648483088974795,0.005266198922953436,0.0028677859738009044,0.002867785973812431
93,4,0-1-3-5,4,372,0.010049602303297923,268.6756556108395,0.005695411648569016,0.0038470187778839636,0.005262893454926143,0.002058690560958892,0.002460890348807254
94,4,0-1-3-6,4,376,0.008182622714764814,268.68383823355424,0.005695411648569016,0.0037903853644613702,0.005262893454926143,0.0021843330181049135,0.002046394401126861
95,4,0-1-3-7,4,380,0.009121899926246653,268.6929601334805,0.005539464570239528,0.0034876912388630086,0.00449243126254828,0.0024428258146745032,0.0022842229844712847
96,4,0-1-3-8,4,384,0.01062206913036823,268.70358220261085,0.005844439324311606,0.0030580515491781977,0.00336381515431583,0.003076615577529787,0.003076615577512598
97,4,0-1-3-9,4,388,0.013269715558710704,268.71685191816954,0.005844439324311606,0.0028232151455811184,0.002307462094506718,0.003076615577529787,0.003076615577512598
98,4,0-1-4-5,4,392,0.006856565970829639,268.7237084841404,0.003950423979920625,0.002497077832929148,0.0016330118317569031,0.002092547064745653,0.0020925470647341626
99,4,0-1-4-6,4,396,0.005625609072754518,268.72933409321314,0.003858941276109256,0.00225137885844584,0.00204448818918479,0.0020713291234632923,0.0016821812660481328
