2.001088731241151386e+00,3.468935273967299171e+00
1.500000000000000000e+00,2.598076211353316456e+00
2.499999999999999556e+00,2.598076211353316012e+00
9.999999999999996669e-01,1.732050807568877193e+00
2.000000000000000000e+00,1.732050807568876749e+00
2.999999999999999112e+00,1.732050807568877193e+00
5.000000000000019984e-01,8.660254037845499520e-01
1.500000000000021316e+00,8.660254037843888586e-01
2.499999999999999556e+00,8.660254037844380415e-01
3.499999999999999556e+00,8.660254037844391517e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.040834085586084257e-16
1.999999999999999556e+00,-5.204170427930421283e-17
2.999999999999999112e+00,-1.110223024625156540e-16
4.000000000000000000e+00,0.000000000000000000e+00
