slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,8.973670774977034,4.268492201700279,8.958362631209297,0.28758672817575964,0.2875867281757678
1,1,0-1-2-3,4,4,10.922642740088861,10.922642740088861,8.973670774977034,3.3866882887247933,8.958362631209297,0.368878808158048,0.3688788081580654
2,1,0-1-2-4,4,8,10.561289387053058,21.48393212714192,8.973670774977034,3.460325501981769,8.958362631209297,1.8737396084429976,2.161326336618778
3,1,0-1-2-5,4,12,7.0664176935125065,28.550349820654425,8.973670774977034,3.918470733183851,8.958362631209297,2.7284869137358054,3.016073641911568
4,1,0-1-2-6,4,16,5.360856666277333,33.91120648693176,8.973670774977034,4.218784591847715,8.958362631209297,2.528410070833974,2.8159967990097243
5,1,0-1-2-7,4,20,4.787596117097504,38.69880260402927,8.973670774977034,4.380690281282845,8.958362631209297,2.0295256824332273,1.9871617884681712
6,1,0-1-2-8,4,24,7.327913035649715,46.02671563967898,8.973670774977034,4.665176025484057,8.958362631209297,1.3800264438817142,1.0183511872877489
7,1,0-1-2-9,4,28,14.199177680729417,60.2258933204084,10.08892323915496,5.61126779127704,9.654843195359874,2.0041321727552934,1.8190586934388193
8,1,0-1-3-4,4,32,15.719429632527651,75.94532295293605,10.08892323915496,5.67446950318963,9.654843195359874,2.2840775468831205,2.2840775468831183
9,1,0-1-3-5,4,36,11.136041458766226,87.08136441170228,10.08892323915496,6.092455716513691,9.654843195359874,4.2974337723527585,4.297433772352768
10,1,0-1-3-6,4,40,9.931803650577033,97.01316806227932,12.548542656532106,6.694135527658972,9.654843195359874,6.28530415514552,6.285304155145518
11,1,0-1-3-7,4,44,7.088855721132251,104.10202378341157,14.289970931459086,7.080875973274556,9.654843195359874,7.48640900728537,7.486409007285367
12,1,0-1-3-8,4,48,6.540131694569042,110.64215547798061,15.059856139464703,7.153313515713293,9.654843195359874,8.023941268663586,8.023941268663595
13,1,0-1-3-9,4,52,9.834282076160349,120.47643755414096,15.358092049144854,7.049943096974689,9.654843195359874,8.243969793364345,8.24396979336434
14,1,0-1-4-5,4,56,14.455548019983425,134.93198557412438,11.35357709033077,5.998890447899629,7.146781820267478,6.244600367860017,6.2446003678600235
15,1,0-1-4-6,4,60,9.025206300030668,143.95719187415506,7.795060793686576,5.414120340911133,7.146781820267478,4.242509490331829,4.376916427844549
16,1,0-1-4-7,4,64,6.51983393366967,150.47702580782473,7.795060793686576,5.31609977310978,7.146781820267478,3.1401267948487797,4.462242133931028
17,1,0-1-4-8,4,68,5.617392150357531,156.09441795818225,7.835663316650402,5.456374960953127,7.146781820267478,2.928391942987055,4.473085383263076
18,1,0-1-4-9,4,72,3.8170273623313187,159.91144532051356,7.883616856867423,5.592115892726539,7.146781820267478,2.9106472998988373,4.462340738725196
19,1,0-1-5-6,4,76,12.988368232992594,172.89981355350616,7.883616856867423,5.18351034414351,6.160504323221929,2.9106472998988373,2.811817850420958
20,1,0-1-5-7,4,80,6.215684957592727,179.11549851109888,7.889289475101006,5.244497139449272,6.160504323221929,3.4711524141776966,3.1878855908153767
21,1,0-1-5-8,4,84,4.935942609703889,184.05144112080276,8.295151926663682,5.51232618298371,6.160504323221929,3.648855932753082,3.537831775474487
22,1,0-1-5-9,4,88,4.496676583211682,188.54811770401446,8.818109208046552,5.8019761607463565,6.160504323221929,4.038055647813669,3.7026968259625264
23,1,0-1-6-7,4,92,12.857165377939124,201.40528308195357,8.818109208046552,5.560147206290438,5.059352171103612,4.038055647813669,4.015674426073659
24,1,0-1-6-8,4,96,7.050151117309947,208.45543419926352,8.818109208046552,5.787187204821102,5.059352171103612,4.267881502516374,4.267881502516374
25,1,0-1-6-9,4,100,5.940641223010153,214.39607542227367,9.50889411222178,6.217751042245749,5.059352171103612,4.789670410787339,4.267881502516374
26,1,0-1-7-8,4,104,15.464155467766282,229.86023089003996,9.50889411222178,6.396453848185636,4.2004732911263005,4.789670410787339,4.614679618950177
27,1,0-1-7-9,4,108,9.059216086622817,238.91944697666278,9.578917173920361,6.908992576683259,4.841655907925187,5.035219078622338,4.985109538304833
28,1,0-1-8-9,4,112,22.247391186465904,261.16683816312866,11.833478102353151,7.957353458566512,7.812140892831465,6.464482907951538,6.464482907951528
29,2,0-1-2-3,4,116,17.82391162222836,278.990749785357,12.545852128583117,8.78821762909933,7.193379725792752,6.633377135640367,6.63337713564038
30,2,0-1-2-4,4,120,17.91727877574986,296.9080285611069,11.833478102353151,7.366692256553671,6.400934940018075,6.464482907951538,6.464482907951528
31,2,0-1-2-5,4,124,19.68003773923868,316.5880663003456,11.833478102353151,5.882614437725526,4.396002654380197,6.464482907951538,6.464482907951528
32,2,0-1-2-6,4,128,18.071912662991316,334.6599789633369,11.833478102353151,4.922929867102908,4.278923761428686,6.464482907951538,6.464482907951528
33,2,0-1-2-7,4,132,14.949614414931357,349.6095933782683,11.833478102353151,4.708658943269065,4.278923761428686,6.464482907951538,6.464482907951528
34,2,0-1-2-8,4,136,15.824932205819682,365.43452558408796,11.833478102353151,5.381660974444525,4.278923761428686,6.464482907951538,6.464482907951528
35,2,0-1-2-9,4,140,22.4413336822218,387.87585926630976,11.833478102353151,7.255260492010579,8.545614757572082,6.464482907951538,6.464482907951528
36,2,0-1-3-4,4,144,15.859285650869573,403.73514491717935,8.159166515346936,5.027751106063239,6.27681783468671,4.512225463613826,4.5122254636138095
37,2,0-1-3-5,4,148,10.756190931437494,414.49133584861687,6.730189941569404,4.450347041574437,6.217760239819896,2.7139556471562893,2.7139556471562827
38,2,0-1-3-6,4,152,10.479772842972066,424.97110869158894,6.730189941569404,4.420434685059364,6.217760239819896,2.1514361607055883,2.42634516525046
39,2,0-1-3-7,4,156,10.760549838039848,435.73165852962876,6.306708479637533,4.0586256557162494,5.255400735191444,2.738856986740565,2.738856986740551
40,2,0-1-3-8,4,160,12.26800401412899,447.9996625437577,6.601979602401483,3.5298028557046592,3.855512186851044,3.5287656253980253,3.528765625398016
41,2,0-1-3-9,4,164,16.43777839821298,464.4374409419707,6.601979602401483,3.2981898282547863,2.198665819272719,3.5287656253980253,3.528765625398016
42,2,0-1-4-5,4,168,7.6833701105588394,472.1208110525295,4.559273275666376,2.910707266080795,2.092562138989507,2.377693748718721,2.3746714143024263
