gain,spectral_radius,cycle_operator_norm,two_cycle_operator_norm,max_slot_operator_norm,min_relative_selection_gap
0.25,0.24795737992447506,1.1785487713493175,0.2992970081774789,1.5731708118275112,0.0048562857090192505
0.5,0.07921979470772428,2.5422045494979355,0.19193216646315928,2.4010918940852086,0.0048562857090192505
1.0,1.8141092050881292e-08,5.133855382210255,0.5068062372830812,4.385706600244633,0.0048562857090192505
