slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,11.940827674194443,6.869976493505111,11.940616743805322,0.29832076928860274,0.5032386079627145
1,0-1-4-5,4,4,4,26.958849047961994,26.958849047961994,8.813411715778292,5.666158577393821,8.803284706225128,2.00255019225337,1.8059265006850538
2,0-1-7-8,4,8,8,21.25233844357361,48.211187491535604,8.884457478094697,5.540688230846344,8.756161374815235,2.5968157232087647,2.7881033737767567
3,0-1-4-5,4,12,12,22.129165540784264,70.34035303231987,8.484333034371488,4.869274354596934,6.612372013743837,3.680612849151107,3.3616583969451526
4,0-1-7-8,4,16,16,22.95501747726825,93.29537050958811,3.464857568361975,2.6053674493769274,2.6534773758360046,1.8741839107400893,1.874183910740122
5,0-1-4-5,4,20,20,11.38139940567698,104.67676991526508,3.0185596004809843,2.07912661944053,2.400514275117345,1.6172817857141655,1.6172817857141695
6,0-1-7-8,4,24,24,13.906976866234773,118.58374678149985,1.5544388293774238,0.8733246689459757,1.3544248136923613,0.5584931985475113,0.5584931985475237
7,0-1-4-5,4,28,28,4.710098713688587,123.29384549518844,0.6396078655870201,0.3276621225743139,0.6305966022692644,0.12011609053460943,0.11899311434248006
8,0-1-7-8,4,32,32,1.527890284489016,124.82173577967745,0.4244738351565019,0.2540052680176957,0.3688714049435333,0.1677205047612358,0.1677205047612489
9,0-1-4-5,4,36,36,1.4086929336423424,126.2304287133198,0.16671258046992526,0.08681675692484843,0.1649345320033433,0.030848250686376234,0.030009529040860627
10,0-1-7-8,4,40,40,0.38408984883012276,126.61451856214993,0.11378134438084352,0.06949875059984262,0.10022228006455691,0.05096948245160851,0.050969482451598935
11,0-1-4-5,4,44,44,0.3666216541489642,126.98114021629888,0.04434384894422786,0.024972663040412447,0.04424295734335715,0.009887971636998324,0.007066289611287857
12,0-1-7-8,4,48,48,0.09809946175433445,127.07923967805321,0.03712704793033871,0.022276045731126813,0.03082385630825968,0.02025150729577346,0.020251507295789395
13,0-1-4-5,4,52,52,0.09586560681630538,127.17510528486952,0.014587261347276946,0.009998298230848102,0.013873388725599511,0.006952894192346938,0.006952894192330916
14,0-1-7-8,4,56,56,0.024484198526021482,127.19958948339554,0.02235480483376884,0.010957714035956165,0.01292377338970141,0.012289449327918275,0.012289449327916202
15,0-1-4-5,4,60,60,0.028666418430929784,127.22825590182647,0.012478441146249818,0.00687232497191656,0.008308025269158748,0.006953084815762106,0.006953084815783939
16,0-1-7-8,4,64,64,0.016683070268513255,127.24493897209499,0.018545636402881163,0.008512628144318381,0.008308025269158748,0.010233731818182318,0.010233731818168224
17,0-1-4-5,4,68,68,0.016683118239187045,127.26162209033417,0.01247840325572429,0.006386287111254727,0.00711788806813729,0.006953017466473504,0.00695301746649335
18,0-1-7-8,4,72,72,0.013592715794886884,127.27521480612906,0.017563816800801723,0.007967076446767512,0.00711788806813729,0.009703506320612001,0.00970350632061212
19,0-1-4-5,4,76,76,0.013592908637562632,127.28880771476662,0.012478379183976925,0.006294203329403052,0.006811025755823152,0.0069529923468597404,0.006952992346832332
20,0-1-7-8,4,80,80,0.012796057626675215,127.30160377239329,0.017310702388140614,0.00783419469354758,0.006811025755823152,0.009566782615796925,0.009566782615777925
21,0-1-4-5,4,84,84,0.012796119317594484,127.31439989171089,0.012478372026213503,0.006272859237333089,0.006731905460227949,0.006952985354372107,0.0069529853543528475
22,0-1-7-8,4,88,88,0.012590660199471228,127.32699055191036,0.01724544295205536,0.007800496563145237,0.006731905460227949,0.009531529507447761,0.009531529507420089
23,0-1-4-5,4,92,92,0.012590676882312059,127.33958122879267,0.012478370129113545,0.006267518321731603,0.0067115054191475565,0.006952983523492166,0.006952983523476064
24,0-1-7-8,4,96,96,0.012537701918314267,127.35211893071099,0.01722861688177672,0.007791846274683774,0.0067115054191475565,0.00952243992495224,0.009522439924957382
25,0-1-4-5,4,100,100,0.012537706525930312,127.36465663723692,0.012478369621963812,0.006266152073507798,0.006706245525961663,0.006952983041676298,0.006952983041649929
26,0-1-7-8,4,104,104,0.012524047598792151,127.37718068483571,0.017224278508059923,0.007789618469548972,0.006706245525961663,0.009520096289572549,0.009520096289584501
27,0-1-4-5,4,108,108,0.012524048777040744,127.38970473361275,0.012478369492905993,0.006265800526935888,0.006704889333136066,0.006952982918321665,0.006952982918335238
28,0-1-7-8,4,112,112,0.012520527006068614,127.40222526061882,0.017223159918116057,0.007789044230681334,0.006704889333136066,0.009519492014818174,0.009519492014803177
29,0-1-4-5,4,116,116,0.012520527309441856,127.41474578792827,0.012478369459721831,0.006265709933523059,0.006704539657519604,0.006952982886617896,0.006952982886595294
30,0-1-7-8,4,120,120,0.012519619269445564,127.42726540719771,0.017222871505245662,0.007788896182476162,0.006704539657519604,0.009519336210894326,0.009519336210900065
31,0-1-4-5,4,124,124,0.012519619347209004,127.43978502654491,0.012478369451487614,0.0062656865785353484,0.006704449498585063,0.006952982878577454,0.006952982878594582
32,0-1-7-8,4,128,128,0.012519385221892545,127.4523044117668,0.017222797141980467,0.007788858011066649,0.006704449498585063,0.009519296039012921,0.009519296039016467
33,0-1-4-5,4,132,132,0.012519385242360969,127.46482379700916,0.01247836944898218,0.006265680556906541,0.0067044262523410225,0.006952982876287455,0.006952982876306635
34,0-1-7-8,4,136,136,0.01251932487649781,127.47734312188565,0.01722277796857185,0.007788848169187553,0.0067044262523410225,0.009519285681345767,0.009519285681328427
35,0-1-4-5,4,140,140,0.01251932488140321,127.48986244676706,0.012478369448551322,0.006265679004392398,0.00670442025864304,0.006952982875829455,0.006952982875844782
36,0-1-7-8,4,144,144,0.012519309316839169,127.5023817560839,0.01722277302493808,0.007788845631586734,0.00670442025864304,0.009519283010748501,0.009519283010718027
37,0-1-4-5,4,148,148,0.012519309318246522,127.51490106540216,0.012478369448491188,0.006265678604089494,0.006704418713241012,0.006952982875778566,0.0069529828757524115
38,0-1-7-8,4,152,152,0.012519305304762042,127.52742037070692,0.01722277175026524,0.0077888449772605395,0.006704418713241012,0.009519282322120246,0.009519282322123956
39,0-1-4-5,4,156,156,0.012519305305025628,127.53993967601194,0.012478369448406579,0.006265678500887725,0.006704418314782856,0.006952982875676788,0.006952982875688463
40,0-1-7-8,4,160,160,0.012519304270436316,127.55245898028238,0.01722277142159221,0.007788844808572743,0.006704418314782856,0.009519282144568961,0.009519282144566432
41,0-1-4-5,4,164,164,0.012519304207380493,127.56497828448977,0.012478369448463669,0.006265678483357051,0.0067044182120525875,0.006952982875727677,0.006952982875716884
42,0-1-7-8,4,168,168,0.012519304042256967,127.57749758853203,0.017222771421750414,0.007788844794213665,0.0067044182120525875,0.00951928214467074,0.009519282144665908
43,0-1-4-5,4,172,172,0.012519304042477794,127.59001689257451,0.012478369448301682,0.0062656784833200144,0.0067044182120525875,0.006952982875625899,0.006952982875624514
44,0-1-7-8,4,176,176,0.012519304042615108,127.60253619661712,0.01722277142168299,0.007788844794216798,0.0067044182120525875,0.009519282144619851,0.009519282144623276
45,0-1-4-5,4,180,180,0.012519304042662468,127.61505550065979,0.01247836944825051,0.006265678483309228,0.0067044182120525875,0.00695298287557501,0.006952982875596092
46,0-1-7-8,4,184,184,0.012519304042756932,127.62757480470255,0.017222771421730638,0.007788844794233717,0.0067044182120525875,0.00951928214467074,0.009519282144651697
47,0-1-4-5,4,188,188,0.012519304042550534,127.6400941087451,0.012478369448455207,0.0062656784833569745,0.0067044182120525875,0.006952982875727677,0.006952982875709779
48,0-1-7-8,4,192,192,0.012519304042496841,127.6526134127876,0.017222771421675828,0.007788844794223619,0.0067044182120525875,0.009519282144619851,0.009519282144630381
49,0-1-4-5,4,196,196,0.012519304042589875,127.66513271683019,0.012478369448242047,0.006265678483311907,0.0067044182120525875,0.00695298287557501,0.006952982875588987
