slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.675841012498854,5.428427251994076,11.668610263894479,0.28711837730577794,0.5375844538616548
1,1,0-1-2-3,4,4,16.259008221085434,16.259008221085434,9.937627118245597,4.750912514636019,9.728245639468085,1.6529620973718993,1.6529620973718977
2,1,0-1-2-4,4,8,12.091502138349849,28.350510359435283,9.937627118245597,5.376295992803671,9.728245639468085,2.287118377305781,2.45817741854065
3,1,0-1-2-5,4,12,11.956358431242954,40.30686879067824,8.04285899461566,4.99834471459117,6.345191885346992,3.688289157493335,3.8593481987282203
4,1,0-1-2-6,4,16,13.659920693624692,53.96678948430293,6.1955583512864605,4.58220932388677,5.74107932001273,3.0375460197494437,3.2086050609843113
5,1,0-1-2-7,4,20,14.66653551093198,68.63332499523491,4.813617371099569,3.843638958542641,4.803904205975243,2.0481955795232323,1.7920470667715023
6,1,0-1-2-8,4,24,16.221144330536923,84.85446932577184,4.813617371099569,3.546538764799314,4.803904205975243,2.550697056692015,2.55069705669203
7,1,0-1-2-9,4,28,20.600035992814025,105.45450531858587,8.135248301287708,4.6746427758167926,6.653691945347418,2.5971646484061703,2.55069705669203
8,1,0-1-3-4,4,32,8.014095556005378,113.46860087459125,8.135248301287708,4.765487882483682,6.653691945347418,2.5971646484061703,2.3559997893372113
9,1,0-1-3-5,4,36,12.155902631861283,125.62450350645253,8.570335378945249,4.909154329743166,6.653691945347418,4.171059041234883,4.171059041234869
10,1,0-1-3-6,4,40,9.712714337688196,135.33721784414072,10.515951392039195,5.126540311526445,6.653691945347418,5.453254915344206,5.453254915344218
11,1,0-1-3-7,4,44,7.215899894336621,142.55311773847734,11.507419708832074,5.225306635954805,6.653691945347418,6.094780822141959,6.0947808221419635
12,1,0-1-3-8,4,48,6.882107778818247,149.43522551729558,12.013199885648762,5.24575751272742,6.653691945347418,6.422819430374603,6.422819430374595
13,1,0-1-3-9,4,52,9.130131409432748,158.56535692672833,12.286703065387604,5.33353571193349,6.653691945347418,6.5994892697534135,6.59948926975342
14,1,0-1-4-5,4,56,11.532587143054652,170.09794406978298,8.394225604140747,3.9079036513201992,4.663902126805851,4.599489269753411,4.59948926975342
15,1,0-1-4-6,4,60,7.7118939234256,177.8098379932086,5.485379605872784,3.2404672850141063,4.250333797127311,3.0083041136272013,3.0083041136272115
16,1,0-1-4-7,4,64,5.339605808227489,183.14944380143606,4.569180449061536,3.0350382707550962,4.250333797127311,2.1893083149913246,2.711207697602269
17,1,0-1-4-8,4,68,4.563313995335606,187.71275779677168,4.484496338854458,3.0252350483512678,4.250333797127311,1.8399211551032406,2.6424735579129575
18,1,0-1-4-9,4,72,3.8328524873609675,191.54561028413266,4.484496338854458,3.090943564745218,4.250333797127311,1.8099767390490757,2.6125291418587793
19,1,0-1-5-6,4,76,7.9769913730594535,199.52260165719213,4.30378605127902,2.8255614255017587,3.7629438884198834,1.433298795966149,1.22132527619587
20,1,0-1-5-7,4,80,4.02744252549506,203.55004418268717,4.377873832335284,2.883698547795564,3.7629438884198834,1.8871353889489422,1.5715552328567313
21,1,0-1-5-8,4,84,2.8516982907750728,206.40174247346224,4.635612999374919,3.021365230434584,3.7629438884198834,2.0190262323365094,1.7651582886607713
22,1,0-1-5-9,4,88,2.2312704706794233,208.63301294414165,4.857225003987468,3.1477808797575038,3.7629438884198834,2.1719722109412856,1.8651313688505837
23,1,0-1-6-7,4,92,7.695952127010213,216.32896507115186,4.857225003987468,2.942045011293049,2.966134144976408,2.1719722109412856,2.0145212586124543
24,1,0-1-6-8,4,96,4.388647940283185,220.71761301143505,4.857225003987468,3.0869427228768886,2.966134144976408,2.3175348361158457,2.1813596484998357
25,1,0-1-6-9,4,100,3.4605394028197916,224.17815241425484,5.228410102725341,3.3445155860116595,2.966134144976408,2.6293833422538584,2.1813596484998357
26,1,0-1-7-8,4,104,8.873212648415471,233.0513650626703,5.228410102725341,3.4211912701262395,2.4028740828170356,2.6293833422538584,2.3928084855505602
27,1,0-1-7-9,4,108,5.2325066629296915,238.2838717256,5.243370472299175,3.7279370266369396,2.553674131246254,2.765570419331271,2.726624797436031
28,1,0-1-8-9,4,112,12.603086688481557,250.88695841408156,6.509957637871948,4.272738814280761,4.164721919949287,3.528378199662712,3.5283781996627113
29,2,0-1-2-3,4,116,9.808963370896324,260.6959217849779,6.796037990017483,4.767841611058085,3.8469246433186157,3.6262401674158196,3.6262401674158227
30,2,0-1-2-4,4,120,9.810960307662729,270.50688209264064,6.509957637871948,3.9811354116439674,3.452663289525276,3.528378199662712,3.5283781996627113
31,2,0-1-2-5,4,124,11.041512854814174,281.5483949474548,6.509957637871948,3.1424962521259645,2.3118806513698473,3.528378199662712,3.5283781996627113
32,2,0-1-2-6,4,128,9.465803716532916,291.0141986639877,6.509957637871948,2.6771628762553243,2.3118806513698473,3.528378199662712,3.5283781996627113
33,2,0-1-2-7,4,132,8.662566348406111,299.67676501239384,6.509957637871948,2.665372520221311,2.3118806513698473,3.528378199662712,3.5283781996627113
34,2,0-1-2-8,4,136,9.739362115693787,309.4161271280876,6.509957637871948,3.180795133026963,2.446514259820489,3.528378199662712,3.5283781996627113
35,2,0-1-2-9,4,140,13.565270252902938,322.9813973809906,6.676429567348085,4.358508198191833,4.854921733618895,3.528378199662712,3.5283781996627113
36,2,0-1-3-4,4,144,10.970774698058321,333.9521720790489,4.236746289077131,2.8011046783498363,3.558155333181972,1.9429765558064527,1.942976555806446
37,2,0-1-3-5,4,148,6.653562842680742,340.60573492172966,3.801793797098659,2.558481345491841,3.519640081891879,1.3521952336563912,1.7251496540704352
38,2,0-1-3-6,4,152,5.614490655297761,346.2202255770274,3.801793797098659,2.515800097679622,3.519640081891879,1.3382838837068618,1.4203439302677978
39,2,0-1-3-7,4,156,6.155641048706817,352.3758666257342,3.6442198643324026,2.2858516936529814,2.940358168007876,1.5707553419889255,1.5707553419889422
40,2,0-1-3-8,4,160,7.027331713120168,359.4031983388544,3.7663494747880275,1.9795865450865662,2.192667312135427,2.0150293795004153,2.0150293795004117
41,2,0-1-3-9,4,164,9.23810844105829,368.64130677991267,3.7663494747880275,1.82778402413456,1.2879688164419179,2.0150293795004153,2.0150293795004117
42,2,0-1-4-5,4,168,4.355481274699497,372.9967880546122,2.5499843917959293,1.608264523159893,1.1199949924557586,1.3732852810138156,1.3732852810137999
43,2,0-1-4-6,4,172,3.71508521948797,376.7118732741001,2.517643661098813,1.4051654975324623,1.0458336667178258,1.3335667127164252,1.163148249679395
44,2,0-1-4-7,4,176,2.376892728058617,379.08876600215876,2.517643661098813,1.3533656695794043,1.1669335097259648,1.3335667127164252,1.2742755044101344
45,2,0-1-4-8,4,180,1.6427090686147978,380.73147507077357,2.517643661098813,1.3989662591734744,1.232508660548831,1.347478552393592,1.3474785523935964
46,2,0-1-4-9,4,184,1.493729897010095,382.22520496778367,2.533214085054114,1.4941239075561914,1.2550387911073244,1.3684909944592742,1.3684909944592718
47,2,0-1-5-6,4,188,3.602204999288133,385.8274099670718,1.5280712377864325,0.9584364250056969,0.7796242316687767,0.8230843394873748,0.823084339487373
48,2,0-1-5-7,4,192,2.234778507251445,388.06218847432325,1.0311539685635576,0.7186398212733722,0.5661149917713999,0.5572919471372936,0.557291947137287
49,2,0-1-5-8,4,196,1.5380009627008029,389.600189437024,0.930162979706875,0.6111846230642493,0.4506211618865308,0.5046659583885706,0.5046659583885429
50,2,0-1-5-9,4,200,1.2455267925667606,390.8457162295908,0.930162979706875,0.5294204795420521,0.4107131481930679,0.5046659583885706,0.5046659583885429
51,2,0-1-6-7,4,204,1.1888678034369677,392.0345840330277,0.5962333486601491,0.3725610822912322,0.33248794129389125,0.3226980759169518,0.32269807591694644
52,2,0-1-6-8,4,208,0.6916771151482751,392.726261148176,0.496190938239839,0.3073324605950306,0.28123677304121486,0.2689018397713066,0.2689018397713099
53,2,0-1-6-9,4,212,0.3829877586780692,393.109248906854,0.496190938239839,0.27843442928524487,0.27204931962852186,0.2689018397713066,0.2689018397713099
54,2,0-1-7-8,4,216,0.7701858086347322,393.87943471548874,0.346832274258699,0.18208823118416514,0.19035038249332104,0.18803115563997408,0.18803115563994766
