2.001088731241151386e+00,3.468935273967299171e+00
1.491894321664598122e+00,2.594637929526811160e+00
2.500930823421998461e+00,2.602870811619656610e+00
9.908050785417599204e-01,1.733116688119903603e+00
2.005869574890294160e+00,1.727650414673398860e+00
3.010420374115033049e+00,1.734237961276485107e+00
4.947269499277158200e-01,8.732580531560885095e-01
1.504774847843383778e+00,8.639441496149398159e-01
2.507488855474585332e+00,8.621299153284376349e-01
3.510834520932665459e+00,8.652854181976421533e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.004162148430397750e+00,8.146750904243481653e-03
2.005439306188208981e+00,-3.923965338932666400e-03
3.003722287827436332e+00,-6.768763986826618374e-03
4.000000000000000000e+00,0.000000000000000000e+00
