slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,11.543806782462445,7.708634995636548,11.532474050942142,0.2996610179356717,0.4354081431751382
1,0-1-4-5,4,4,4,25.413711096556916,25.413711096556916,9.972916885016605,6.246374818407072,9.957825923707759,1.8670290481399276,2.1612110764465555
2,0-1-7-8,4,8,8,15.904285108101757,41.31799620465867,7.406552569833796,5.387860236199068,7.142026403238148,2.442714214580111,2.4427142145801
3,0-1-4-5,4,12,12,12.624356425776615,53.94235263043528,6.684712897137393,4.77840571828228,6.667315894691853,1.699863707034928,1.5227469603566206
4,0-1-7-8,4,16,16,12.38464745213805,66.32700008257333,5.9381322710094215,4.211489243816872,5.547825409309695,2.732861540253316,2.7328615402533103
5,0-1-4-5,4,20,20,9.239693889585611,75.56669397215894,5.090024258104929,3.5545080277045735,5.021827946376902,1.426491887477099,1.4264918874770842
6,0-1-7-8,4,24,24,8.766967133150821,84.33366110530977,4.746810827140098,3.155235604417878,4.460621772058701,2.0962452358051626,2.0962452358051493
7,0-1-4-5,4,28,28,6.938452809374595,91.27211391468437,3.9668712085664026,2.5621795575711612,3.90434885177487,1.0764914527367195,1.0764914527367182
8,0-1-7-8,4,32,32,5.971718149518623,97.24383206420299,3.6621106215804407,2.3210191771166535,3.405403233752608,1.4857853996355344,1.4857853996355175
9,0-1-4-5,4,36,36,5.134049737727542,102.37788180193053,2.959976045296644,1.8346832586716117,2.913587619268654,0.7576528300214488,0.7576528300214278
10,0-1-7-8,4,40,40,3.983117707209094,106.36099950913962,2.757976196447238,1.6962252009748344,2.522646052840031,1.0339510394353275,1.0339510394353155
11,0-1-4-5,4,44,44,3.761279941071116,110.12227945021073,2.165823123372194,1.3163489920599936,2.132068791311042,0.5559397484065657,0.5253390234941193
12,0-1-7-8,4,48,48,2.640492203196034,112.76277165340676,2.044085414419022,1.2354802348264657,1.8418068415650595,0.7190039583937511,0.7190039583937349
13,0-1-4-5,4,52,52,2.7354483828056173,115.49822003621237,1.5701618336899623,0.9473368180190868,1.5457874736461292,0.4156007968592544,0.36474563693237627
14,0-1-7-8,4,56,56,1.7556413309324372,117.25386136714481,1.4993869935641069,0.8976321195527609,1.3350167353878675,0.5023122526806694,0.5023122526806816
15,0-1-4-5,4,60,60,1.97869661918189,119.2325579863267,1.1334604156796897,0.6832233554567383,1.1159009140337162,0.30683318441940227,0.2548592191678978
16,0-1-7-8,4,64,64,1.176397422980842,120.40895540930754,1.0928860677728376,0.6508998533553629,0.9643232115000444,0.3530156134558369,0.3530156134558311
17,0-1-4-5,4,68,68,1.425806712757097,121.83476212206463,0.8168885795063848,0.49339813775366553,0.8042342102935436,0.22492565572604792,0.1794482563033526
18,0-1-7-8,4,72,72,0.7959775266602566,122.63073964872488,0.7938961166225399,0.4714211886860014,0.6957031514691749,0.24957095559888984,0.2495709555989052
19,0-1-4-5,4,76,76,1.024703196864241,123.65544284558912,0.5887619401017327,0.35672301784370064,0.5796234002125686,0.16434767261464892,0.12734876609810897
20,0-1-7-8,4,80,80,0.5439875634492883,124.19943040903841,0.5760876469246752,0.3413548821932901,0.50208465211837,0.17744400667922497,0.17744400667920956
21,0-1-4-5,4,84,84,0.7351714491582919,124.9346018581967,0.4249149776385303,0.2583148769441435,0.41829163720359475,0.12006257765955071,0.0910991346331329
22,0-1-7-8,4,88,88,0.3752408219778155,125.30984268017451,0.41843075969853205,0.24740970469171744,0.36297032684998953,0.1268678473519746,0.12686784735196
23,0-1-4-5,4,92,92,0.526900404040917,125.83674308421543,0.30746339608822976,0.18752478899397673,0.3026377950838821,0.08793394194370005,0.0657193449094251
