slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,8.556613748970916,5.517285151223225,8.556485529527805,0.29950445007042537,0.5543948382185349
1,0-1-4-5,4,4,4,14.173816442012402,14.173816442012402,8.556613748970916,5.215939202552767,8.556485529527805,1.3405078275632933,1.2582788538376946
2,0-1-7-8,4,8,8,15.330387212689786,29.504203654702188,6.386346014570539,3.8515326714290317,6.3440650236913285,1.5701256610595784,1.5701256610595706
3,0-1-4-5,4,12,12,6.135124545512564,35.63932820021475,5.884979727467066,3.6304225744623886,5.824215786094882,1.1260355352998737,0.958500203673033
4,0-1-7-8,4,16,16,9.829337128560633,45.46866532877538,4.834892869600865,3.037942027396286,4.775675206443182,1.6450296398614588,1.645029639861427
5,0-1-4-5,4,20,20,5.624967089511495,51.09363241828687,4.291434888666895,2.6145467095632475,4.233026872199616,0.9811829609130297,0.9200932310946044
6,0-1-7-8,4,24,24,6.298766949398041,57.39239936768492,3.734862407760755,2.3368566395014065,3.5740722863365164,1.3581611477244473,1.3581611477244167
7,0-1-4-5,4,28,28,4.785913749205035,62.17831311688995,3.118150200126003,1.8846161692696541,3.07168122325848,0.7806460069723987,0.7237477093392286
8,0-1-7-8,4,32,32,4.076698205395399,66.25501132228536,2.8666257746735186,1.7499778833842194,2.62367844014922,1.022226502812959,1.0222265028129414
9,0-1-4-5,4,36,36,3.7586582207879253,70.01366954307328,2.254346274091103,1.3616913182482855,2.218958776735491,0.5917119858574371,0.53304838506142
10,0-1-7-8,4,40,40,2.625865571832718,72.639535114906,2.140352512640943,1.2894276342083189,1.912584767193394,0.7375901830204057,0.7375901830203873
11,0-1-4-5,4,44,44,2.8235864259894923,75.46312154089549,1.6256146305806392,0.9836564856066468,1.6003635554777134,0.4379955810784437,0.3723270021611427
12,0-1-7-8,4,48,48,1.7350599343521131,77.1981814752476,1.5689476223126313,0.9409319113196506,1.3877331583174595,0.5239998889169222,0.5239998889169115
13,0-1-4-5,4,52,52,2.09065618725234,79.28883766249993,1.1715761658649961,0.709053174024097,1.1539836466216826,0.32071871469701757,0.2676660356418381
14,0-1-7-8,4,56,56,1.164249133290224,80.45308679579016,1.1322946916332866,0.6768564790632227,0.9971616522206119,0.3659297914540988,0.36592979145407156
15,0-1-4-5,4,60,60,1.488690757400718,81.94177755319087,0.8385917021636409,0.5090625552599766,0.8264229661277369,0.23148924036962681,0.18611248707756545
16,0-1-7-8,4,64,64,0.7945175356856568,82.73629508887653,0.8176330113822655,0.48873976151433257,0.7111439280289886,0.2629761579651191,0.2629761579651131
17,0-1-4-5,4,68,68,1.0866333694761046,83.82292845835264,0.5989929623841391,0.36552620857412427,0.5904074582370527,0.16785402748075837,0.13121006349604158
18,0-1-7-8,4,72,72,0.5428372463107787,84.36576570466342,0.5882663723494004,0.3515533517177737,0.5107581902913836,0.18356677614276193,0.1835667761427473
19,0-1-4-5,4,76,76,0.7743219704531932,85.1400876751166,0.4312496656560512,0.263257610596115,0.42416952916829587,0.12054777129147463,0.09374197741068713
20,0-1-7-8,4,80,80,0.3910811826672049,85.53116885778381,0.420018702928206,0.2517137168117404,0.36527446110150663,0.13206872730459002,0.13206872730457064
21,0-1-4-5,4,84,84,0.5610708065772277,86.09223966436105,0.30515011910596157,0.18679385098837323,0.30040154061794055,0.0862517628733984,0.06389309880285055
22,0-1-7-8,4,88,88,0.2704501609659069,86.36268982532695,0.29772813899881617,0.17909461855237643,0.2570550479646698,0.09337175537076076,0.09337175537076803
23,0-1-4-5,4,92,92,0.3858952936680088,86.74858511899497,0.21870790786454836,0.13483695925278452,0.21527140059995986,0.06185300508682153,0.04845516160755636
24,0-1-7-8,4,96,96,0.1768723673970291,86.92545748639199,0.2149628616882184,0.12780511517399568,0.1858314840833799,0.064310009386545,0.06431000938652431
25,0-1-4-5,4,100,100,0.27035857728767465,87.19581606367967,0.15756152544086335,0.09691367352035482,0.15461395395234945,0.04468994632777632,0.032862564377680314
26,0-1-7-8,4,104,104,0.13190505474151262,87.32772111842118,0.1554017588663759,0.09261832483328071,0.1343790869440511,0.04639059367884822,0.04639059367884357
27,0-1-4-5,4,108,108,0.20318986570638664,87.53091098412757,0.11312787986546231,0.06971426387254756,0.11136640090688843,0.032313220337896416,0.02337034153416795
28,0-1-7-8,4,112,112,0.0960065753713047,87.62691755949888,0.11312787986546231,0.06811902439240355,0.09805178968606754,0.0355530729324559,0.03555307293245136
29,0-1-4-5,4,116,116,0.13545321732648705,87.76237077682536,0.08530153911026535,0.052992034540145797,0.08395984446850946,0.023605466170163382,0.020104305263657807
30,0-1-7-8,4,120,120,0.07580131479804919,87.83817209162342,0.08322490789688917,0.05085302730471458,0.07367685218899567,0.027455841716327315,0.027455841716317764
31,0-1-4-5,4,124,124,0.11537625697253394,87.95354834859596,0.06383114450846615,0.03804083573515697,0.06217819429984672,0.017221906384984925,0.01333815785918091
32,0-1-7-8,4,128,128,0.057596355786629555,88.01114470438259,0.06052465082864936,0.03683571043719219,0.053634144148134055,0.021276112290863094,0.02127611229087023
