slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,12.01113974324003,7.414802070024728,12.000000000000014,0.2799999999999826,0.45999999999999375
1,0-1-4-5,4,4,4,28.24819801820246,28.24819801820246,7.660019446301268,4.770257882611365,7.0910698674997406,1.9164203553289987,1.9164203553290093
2,0-1-7-8,4,8,8,25.296876837080667,53.545074855283126,2.978054088406568,1.5791263406436402,2.1428533067475968,1.1724521415812001,1.1724521415811964
3,0-1-4-5,4,12,12,8.46123610786177,62.0063109631449,1.1683490482821697,0.7006904406058012,0.8942281274400443,0.5474303038018323,0.5474303038018391
4,0-1-7-8,4,16,16,4.802117454900565,66.80842841804547,0.46322581376623506,0.27517548055568003,0.39128971798172074,0.2189645031503788,0.21896450315038862
5,0-1-4-5,4,20,20,1.5368049986524088,68.34523341669788,0.14760733902918585,0.09520214073785992,0.14487796019342625,0.06449430123552989,0.08067108551567514
6,0-1-7-8,4,24,24,0.5401769266758836,68.88541034337376,0.15090967775839761,0.1073785154437164,0.13891078996714157,0.0738605313042212,0.0706604531936037
7,0-1-4-5,4,28,28,0.7799684594824776,69.66537880285624,0.18179279966099196,0.11455606683295988,0.14269096776560275,0.09160264680077362,0.09480272491138919
8,0-1-7-8,4,32,32,0.50685748294313,70.17223628579937,0.1431246585086151,0.09291234091194701,0.14269096776560275,0.05026960268317122,0.05026960268315861
9,0-1-4-5,4,36,36,0.5510701972989409,70.72330648309831,0.1497853946209547,0.10016502955562291,0.13988906389649003,0.07932254855366135,0.07932254855366949
10,0-1-7-8,4,40,40,0.7199564410717137,71.44326292417003,0.14333145399869765,0.08084112843382793,0.06842788067604033,0.0779999947102289,0.08416573734776733
11,0-1-4-5,4,44,44,0.4257021411105721,71.8689650652806,0.10148906546739606,0.04859821932737693,0.050869027496915464,0.056533261944073855,0.056533261944089475
12,0-1-7-8,4,48,48,0.4188567857553599,72.28782185103597,0.0915558136269023,0.0410579025563336,0.031957096549632524,0.05103093704392488,0.05497646981011428
13,0-1-4-5,4,52,52,0.36507549910212317,72.65289735013809,0.08486414544795196,0.03653412909464583,0.03174112514658134,0.04508729695448292,0.05538999779430753
14,0-1-7-8,4,56,56,0.3291747440011271,72.98207209413921,0.08490175259785358,0.04946433967599027,0.03897332455339608,0.04848481706786451,0.048484817067880215
15,0-1-4-5,4,60,60,0.25340313276549703,73.23547522690471,0.07151603904162351,0.03987908549131781,0.05265219311777969,0.03578063117186882,0.03740371354579253
16,0-1-7-8,4,64,64,0.3722167072768544,73.60769193418156,0.14023315510251402,0.0666218812226323,0.05265219311777969,0.0765759061016221,0.07657590610164533
17,0-1-4-5,4,68,68,0.4529181270776006,74.06061006125915,0.0703341961723411,0.035979961566509164,0.04298107984830324,0.035240315570620614,0.05976520714258271
18,0-1-7-8,4,72,72,0.37830800088894206,74.43891806214809,0.08424529823722193,0.050392546525057376,0.028542901263747922,0.045407693930345105,0.08728525385917152
19,0-1-4-5,4,76,76,0.4730530989902222,74.91197116113831,0.13385978795161166,0.06565599160163499,0.056724869764565256,0.07329396655979332,0.07329396655980958
20,0-1-7-8,4,80,80,0.40553854890935265,75.31750971004766,0.10896763631397155,0.07197966535352568,0.07869216869194418,0.05675742750743583,0.05675742750741364
21,0-1-4-5,4,84,84,0.7072131249787543,76.02472283502641,0.09257671682516502,0.059938113168149655,0.06601614095696107,0.051516063414648844,0.051516063414666746
22,0-1-7-8,4,88,88,0.3722139709970247,76.39693680602343,0.12393033134484342,0.06074359379866162,0.04178969792459952,0.0698686063531404,0.06986860635315395
23,0-1-4-5,4,92,92,0.6468498656055887,77.04378667162902,0.10562232708121941,0.06097650775162936,0.04608812038300414,0.06020629610347986,0.0626414073843975
24,0-1-7-8,4,96,96,0.5370531694867356,77.58083984111576,0.07888530957964762,0.058784834488410896,0.059915888505969406,0.04470292248254772,0.05115205564631253
25,0-1-4-5,4,100,100,0.5537312314321312,78.13457107254789,0.11803199555581569,0.06927319485560347,0.08466616681121764,0.04713922484125458,0.07109660296021758
26,0-1-7-8,4,104,104,0.5701261790029113,78.7046972515508,0.1971859381953636,0.10069768167170197,0.08466616681121764,0.10691914362626573,0.1069191436262642
27,0-1-4-5,4,108,108,0.6975941489078591,79.40229140045865,0.10157633453791926,0.05561964597882856,0.03152309151082022,0.05812243742947176,0.05812243742948198
28,0-1-7-8,4,112,112,0.7072455320080584,80.10953693246671,0.11811682369756785,0.08193431018478795,0.09106662198250604,0.06349564331435749,0.07999277717934206
29,0-1-4-5,4,116,116,0.7831781140587979,80.89271504652551,0.1413762567442744,0.11243832651354392,0.13122212616305262,0.07472561654546366,0.07999277717934206
30,0-1-7-8,4,120,120,0.7812782005044006,81.67399324702991,0.23605937481964998,0.13226697711722818,0.13122212616305262,0.12869440380196878,0.1286944038019655
31,0-1-4-5,4,124,124,0.6991410213244434,82.37313426835435,0.06565450537949714,0.044183821640016635,0.06322598539527746,0.02161471890542495,0.03877613201461827
32,0-1-7-8,4,128,128,0.3496371117829221,82.72277138013727,0.10294923743413137,0.05683911209865788,0.057289094469268775,0.055787993315881614,0.05578799331589579
