slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.336426095956975,6.67483837099089,11.335254099243059,0.2933826149216445,0.47578853622768236
1,1,0-1-2-3,4,4,18.852190624474208,18.852190624474208,6.679911242967312,4.107630491406123,6.6620189590368,0.271056833285542,0.26973072831640366
2,1,0-1-2-4,4,8,12.989724753916201,31.84191537839041,6.679911242967312,4.046709845613185,6.6620189590368,2.0167659291929017,2.183287122037612
3,1,0-1-2-5,4,12,14.793451488134869,46.63536686652528,7.042794500409995,4.622786960881452,6.530855113797955,4.016765929192904,4.183287122037612
4,1,0-1-2-6,4,16,11.787254860632347,58.422621727157626,6.199116390444064,4.047895493052543,6.133834969048536,3.1016576507745124,3.268178843619218
5,1,0-1-2-7,4,20,12.153328484666613,70.57595021182424,6.140294661254683,3.6282132186133493,6.133834969048536,2.0423953276623004,1.649815090839887
6,1,0-1-2-8,4,24,12.671613501132413,83.24756371295665,6.140294661254683,3.695426972717157,6.133834969048536,1.5173200088038725,1.5173200088038925
7,1,0-1-2-9,4,28,16.348661532425552,99.5962252453822,8.454011627556348,4.878661676860198,7.436462165945571,2.3948618322388113,2.2283406393940908
8,1,0-1-3-4,4,32,10.838216073660574,110.43444131904278,8.454011627556348,5.037579732786854,7.436462165945571,2.3948618322388113,2.166521192844712
9,1,0-1-3-5,4,36,11.668029920272515,122.10247123931529,8.657293759855019,5.310103438866158,7.436462165945571,4.166521192844719,4.166521192844719
10,1,0-1-3-6,4,40,9.902655535454885,132.0051267747702,10.648374025448724,5.624765181062437,7.436462165945571,5.556663009375991,5.556663009375995
11,1,0-1-3-7,4,44,7.777914408186453,139.78304118295665,11.722393285434467,5.756724698833456,7.436462165945571,6.2523412618061505,6.2523412618061585
12,1,0-1-3-8,4,48,7.570987507800588,147.35402869075725,12.264783623606514,5.728398140172345,7.436462165945571,6.591622785621635,6.591622785621638
13,1,0-1-3-9,4,52,10.13626754812908,157.49029623888632,12.529124036005028,5.6775222478358405,7.436462165945571,6.752814530537151,6.752814530537144
14,1,0-1-4-5,4,56,12.510039029497705,170.00033526838402,8.76158604711739,4.458481261910526,5.361407044084814,4.7528145305371226,4.752814530537137
15,1,0-1-4-6,4,60,7.691068587410627,177.69140385579465,6.019019730008314,4.026820928766104,5.361407044084814,3.2375624670805925,3.538073455002106
16,1,0-1-4-7,4,64,5.614595765257414,183.30599962105205,6.087041473468993,3.98103860900912,5.361407044084814,2.7193516539475757,3.557263796794089
