slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,11.781337673106751,7.0668168976981525,11.776267283862921,0.2803046392426009,0.3219976801111528
1,0-1-4-5,4,4,4,20.035263624269156,20.035263624269156,8.205391230559082,4.774677423811508,7.64677969156898,1.6433736629423028,1.5227074731298416
2,0-1-7-8,4,8,8,13.834905589080734,33.87016921334989,5.053431727246933,3.142542228703331,4.181073169474715,1.5932962475105694,1.5932962475105654
3,0-1-4-5,4,12,12,7.876761659648699,41.74693087299859,3.7465593986373382,2.433971856871874,3.191177282129388,1.2082822622343943,1.014756207829933
4,0-1-7-8,4,16,16,6.637724054926218,48.38465492792481,2.6385125477124527,1.7685927157347123,2.3382867632547857,1.2202552554834145,1.2202552554834014
5,0-1-4-5,4,20,20,3.9173859120970205,52.302040840021824,1.8936592115893986,1.4642726133505701,1.8722069349926613,0.7171336590729054,0.6400363197438779
6,0-1-7-8,4,24,24,3.9041224541987303,56.20616329422055,1.5998570721087606,1.138248605727272,1.5670964587042846,0.8203561211365729,0.8203561211365837
7,0-1-4-5,4,28,28,2.481420118366665,58.687583412587216,1.325699460964061,0.9423591000467599,1.3075911790664918,0.4258125724264646,0.42581257242647297
8,0-1-7-8,4,32,32,2.457670567103276,61.145253979690494,1.1454642379896636,0.7806675974335926,1.1184062752844426,0.5458768462016818,0.545876846201665
9,0-1-4-5,4,36,36,1.7262500990967409,62.87150407878723,0.9566384095416952,0.6326465749652167,0.9427865892188834,0.2816289226909306,0.28162892269093476
10,0-1-7-8,4,40,40,1.5687646637327748,64.44026874252,0.8664363541181873,0.553275990714443,0.8125226263839949,0.3676148518411493,0.3676148518411466
11,0-1-4-5,4,44,44,1.2349989993048314,65.67526774182484,0.6945653905200112,0.43803971383107226,0.684381969144269,0.18905140415031155,0.1890514041502911
12,0-1-7-8,4,48,48,1.0070164135888804,66.68228415541373,0.645256672399031,0.39835872296400165,0.5916383997319627,0.25135828731254256,0.2513582873125557
13,0-1-4-5,4,52,52,0.8901807299629474,67.57246488537668,0.5038980973051329,0.30964279228157865,0.49654966874955164,0.12920251454417409,0.1292025145441542
14,0-1-7-8,4,56,56,0.6516574103485034,68.22412229572518,0.47516549117700907,0.2886979644342235,0.4301119581383972,0.17437296933655572,0.17437296933655944
15,0-1-4-5,4,60,60,0.6420210453468157,68.86614334107199,0.3649223450305592,0.22162740326137068,0.35967824185595987,0.09433298452057413,0.08984995150571962
16,0-1-7-8,4,64,64,0.4261972351981797,69.29234057627016,0.34722791622493965,0.2096913080423724,0.3121934221492353,0.12259842326408049,0.12259842326410109
17,0-1-4-5,4,68,68,0.46238338905107057,69.75472396532123,0.264009434390736,0.15976423854133703,0.2603001222493049,0.06874457021388004,0.06353313249786652
18,0-1-7-8,4,72,72,0.282050508885479,70.03677447420671,0.2524927607674091,0.15242735299482083,0.2265206169357299,0.08731336233645386,0.08731336233644527
19,0-1-4-5,4,76,76,0.33246051034741714,70.36923498455413,0.191047057056206,0.11567687387708435,0.1884471628410722,0.049635796551247766,0.045676243916986436
20,0-1-7-8,4,80,80,0.1888530730479845,70.5580880576021,0.18310791093558507,0.11090603353742826,0.16455623589939705,0.0630043749806457,0.06300437498062195
21,0-1-4-5,4,84,84,0.23874191908295228,70.79682997668506,0.13847577755891682,0.08405642623378316,0.13667338461502254,0.035567558875771926,0.03341490380333312
22,0-1-7-8,4,88,88,0.12780086148709274,70.92463083817215,0.13267776839119813,0.0808569130437283,0.11989705662639949,0.04611209351613669,0.046112093516128994
23,0-1-4-5,4,92,92,0.1713176913265852,71.09594852949873,0.10069324317091662,0.061329797584867805,0.09946156789975191,0.02530791134467942,0.02491557474553474
24,0-1-7-8,4,96,96,0.08725732501073481,71.18320585450947,0.0962219286529009,0.059167958340118884,0.08779268965174936,0.034293950337424946,0.034293950337442425
25,0-1-4-5,4,100,100,0.12291391163727888,71.30611976614675,0.07358879445812355,0.044997799844881343,0.07276352610611525,0.01898006500619803,0.018980065006182656
26,0-1-7-8,4,104,104,0.05997832895859062,71.36609809510534,0.0699712869204138,0.04355697847956255,0.06475557725119074,0.02598225931218901,0.02598225931219389
27,0-1-4-5,4,108,108,0.08821927863274343,71.45431737373809,0.054170252318578783,0.0332765092321498,0.053632361049423594,0.014811101269690373,0.014811101269671667
28,0-1-7-8,4,112,112,0.04140523255484812,71.49572260629294,0.05112647233654271,0.032352562918354325,0.04824583003303928,0.02011306904110225,0.02011306904109489
29,0-1-4-5,4,116,116,0.06337811907123832,71.55910072536417,0.040272089269859875,0.024881294682561075,0.039935119458235135,0.01187001176491169,0.011870011764926858
30,0-1-7-8,4,120,120,0.028629213783331747,71.58772993914751,0.037634391728517576,0.02433533742066369,0.03642440628702559,0.01595591449141137,0.015955914491406986
31,0-1-4-5,4,124,124,0.04560500717739283,71.6333349463249,0.030333287381187735,0.018884459163059888,0.030134134531976997,0.00978822906856151,0.009788229068576015
32,0-1-7-8,4,128,128,0.019765309589571425,71.65310025591447,0.028135060024970883,0.01861913502515716,0.027965116531547096,0.01300459427704433,0.013004594277028048
33,0-1-4-5,4,132,132,0.03289495251121667,71.68599520842568,0.023231585722682184,0.01461570507335622,0.023123930755303945,0.008310993494888074,0.008310993494866636
34,0-1-7-8,4,136,136,0.01357275864861599,71.6995679670743,0.022007251610274538,0.014561495240822429,0.021914291813331488,0.01090571787749124,0.010905717877513155
