receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,5263.744331377065,0,0,False,False,-3.659935360190633,0.04237918016275903,0.05263744331377065,False,True,1,1-4,True
3,0-1-4-5,1-4,adjust,9694.322533375449,0,0,False,False,7.81179401297881,0.05300705817923006,0.0969432253337545,True,True,1,1-5,False
6,0-1-4-5,1-5,adjust,14259.911383161892,0,0,False,False,14.259911383161892,0.003061384326974818,0.06983960150870229,True,False,1,1-5,True
7,0-1-4-5,1-5,adjust,6590.5557914656565,0,0,False,False,6.590555791465657,0.010291909557181534,0.03559631111298667,True,False,1,1-4,False
8,0-1-4-5,1-5,adjust,1286.7707486730376,0,0,False,False,-1.2146826725788868,0.012365926627898127,0.012867707486730377,False,False,1,1-5,True
9,0-1-4-5,1-5,adjust,12126.501883515586,0,0,False,False,12.126501883515587,0.010813531911369434,0.006538654048668433,True,False,1,1-5,True
2,0-1-7-8,1-7,adjust,2349.5492512255864,0,0,False,False,1.3418910414681096,-0.023495492512255866,0.005431243003809888,False,False,2,1-7,True
3,0-1-7-8,1-7,adjust,6354.698423125197,0,0,False,False,6.354698423125197,-0.02320030469583535,0.0033994297083584555,True,False,2,1-7,True
4,0-1-7-8,1-7,adjust,4204.564816675792,0,0,False,False,4.204564816675792,0.00017085686937021342,0.0017249540940283733,False,False,2,1-7,True
5,0-1-7-8,1-7,adjust,2662.8378409201405,0,0,False,False,-2.6628378409201408,-0.0012549597717377598,0.00015491490506428955,False,False,2,1-7,True
6,0-1-7-8,1-7,adjust,6731.71988039456,0,0,False,False,6.731719880394561,-0.004211993976339419,0.002897728118197937,True,False,2,1-7,True
9,0-1-7-8,1-8,adjust,7549.823352498619,0,0,False,False,7.54982335249862,0.014128532445430024,0.013943119113297806,True,False,2,1-8,True
2,0-1-4-5,1-4,adjust,589.6641082754047,0,0,False,False,-0.03313497967023947,0.00010184003546292527,0.005896641082754048,False,False,3,1-4,True
3,0-1-4-5,1-4,adjust,1321.5254604660804,0,0,False,False,1.3215254604660804,0.00010655552795324547,0.006000533317337807,False,False,3,1-5,False
6,0-1-4-5,1-5,adjust,1405.867214788462,0,0,False,False,1.405867214788462,-0.0005863629065952895,0.002608318242390102,False,False,3,1-5,True
7,0-1-4-5,1-5,adjust,1123.6324851171507,0,0,False,False,-0.3793823695957076,-0.011236324851171507,0.003745717743998783,False,False,3,1-4,False
8,0-1-4-5,1-5,adjust,1116.1863781788338,0,0,False,False,-0.9350526235875553,-0.01116186378178834,0.004486855639341185,False,False,3,1-5,True
9,0-1-4-5,1-5,adjust,2010.5281746138937,0,0,False,False,1.99823255513197,-0.020105281746138938,0.005082187393125976,False,False,3,1-5,True
2,0-1-7-8,1-7,adjust,1282.2669712672393,0,0,False,False,0.4589151716468408,-0.012822669712672395,0.0001862539366626522,False,False,4,1-7,True
3,0-1-7-8,1-7,adjust,947.5651047330451,0,0,False,False,0.7887334728045191,-0.009475651047330452,0.0007822771079594366,False,False,4,1-7,True
4,0-1-7-8,1-7,adjust,794.1633276319585,0,0,False,False,0.7941633276319585,-0.0045268178747160616,0.0013045478819053837,False,False,4,1-7,True
5,0-1-7-8,1-7,adjust,490.0035726405372,0,0,False,False,0.4900035726405372,-0.000883675513217671,0.0018956807397244317,False,False,4,1-7,True
6,0-1-7-8,1-7,adjust,279.93209932305547,0,0,False,False,0.2716492336122491,0.00047015333578069113,0.0027993209932305548,False,False,4,1-7,True
9,0-1-7-8,1-8,adjust,287.9254160108464,0,0,False,False,-0.10526819177790546,-0.002879254160108464,0.002147061711794026,False,False,4,1-8,True
2,0-1-4-5,1-4,adjust,307.0738863303306,0,0,False,False,-0.10831102897608988,0.003070738863303306,0.0011144825127608587,False,False,5,1-4,True
3,0-1-4-5,1-4,adjust,202.73778558725263,0,0,False,False,-0.1113322095584902,0.001340777149648765,0.0020273778558725264,False,False,5,1-5,False
6,0-1-4-5,1-5,adjust,179.2578496072939,0,0,False,False,0.17017161523943647,0.000300099857381431,0.0017925784960729392,False,False,5,1-5,True
7,0-1-4-5,1-5,adjust,280.05559963457006,0,0,False,False,0.28005559963457005,0.0015920669947850712,0.000990019962419591,False,False,5,1-4,False
8,0-1-4-5,1-5,adjust,129.70993906962096,0,0,False,False,0.1107133477527502,0.0012970993906962097,0.0004668914276871469,False,False,5,1-5,True
9,0-1-4-5,1-5,adjust,293.226008961379,0,0,False,False,0.10713913010471589,0.0029322600896137907,6.0091210232696795e-06,False,False,5,1-5,True
2,0-1-7-8,1-7,adjust,81.65620578196402,0,0,False,False,0.029691818889247545,-0.0008165620578196402,5.076817631022452e-05,False,False,6,1-7,True
3,0-1-7-8,1-7,adjust,36.06921816612401,0,0,False,False,0.03026087043020575,-0.0003606921816612401,0.0002064397542535605,False,False,6,1-7,True
4,0-1-7-8,1-7,adjust,34.32590220460952,0,0,False,False,0.0013827058399519079,-8.002121111763592e-06,0.00034325902204609526,False,False,6,1-7,True
5,0-1-7-8,1-7,adjust,128.22514804375754,0,0,False,False,0.12822514804375754,-0.0002261640539310811,0.0004988133198596909,False,False,6,1-7,True
