slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.281003172263961,5.73901054863766,11.280869211026342,0.2594891902694565,0.28934917129959103
1,1,0-1-2-3,4,4,19.732403774583172,19.732403774583172,11.281003172263961,6.456794493911478,11.280869211026342,2.070887365823221,2.2312175224022326
2,1,0-1-2-4,4,8,12.312445672188193,32.044849446771366,11.281003172263961,5.37580025590655,11.280869211026342,2.327176683568768,2.3271766835687657
3,1,0-1-2-5,4,12,15.531751085496253,47.57660053226762,11.281003172263961,5.278751874790673,11.280869211026342,3.9717283321327765,3.621781931835713
4,1,0-1-2-6,4,16,15.079297500638413,62.65589803290603,11.281003172263961,5.469961505443472,11.280869211026342,4.216460235365285,3.5132881915844507
5,1,0-1-2-7,4,20,14.020197707923524,76.67609574082955,11.281003172263961,5.437859862469869,11.280869211026342,3.3084471126885426,2.113809549312066
6,1,0-1-2-8,4,24,14.848462136314067,91.52455787714362,11.281003172263961,5.868040445497828,11.280869211026342,1.906812014684797,1.7148977202371185
7,1,0-1-2-9,4,28,20.43735935743868,111.9619172345823,13.100946088395897,7.4384335329518025,12.641670110450718,2.62016273518213,1.8861904506879412
8,1,0-1-3-4,4,32,17.48537544335432,129.44729267793662,13.100946088395897,7.479480484668735,12.641670110450718,1.97014001896987,1.9701400189698859
9,1,0-1-3-5,4,36,14.282329940226886,143.7296226181635,13.100946088395897,7.749239603779035,12.641670110450718,3.970140018969898,3.970140018969886
10,1,0-1-3-6,4,40,13.089932682641308,156.8195553008048,13.100946088395897,8.197917582065795,12.641670110450718,5.970140018969901,5.970140018969893
11,1,0-1-3-7,4,44,10.91100561579165,167.73056091659646,15.785078369791554,8.716461320027694,12.641670110450718,7.970140018969904,7.9701400189699
12,1,0-1-3-8,4,48,10.42833342354161,178.15889434013806,18.170631633015578,9.05928501166609,12.641670110450718,9.545423247683035,9.54542324768303
13,1,0-1-3-9,4,52,12.695307837215058,190.85420217735313,19.273678381862428,9.049744668887737,12.641670110450718,10.291157916477255,10.291157916477257
14,1,0-1-4-5,4,56,17.50761117029114,208.36181334764427,15.0391213935379,7.990653000335498,9.45250813899878,8.291157916477252,8.291157916477253
15,1,0-1-4-6,4,60,10.451688462523519,218.8135018101678,11.296264126292558,7.393996738075608,9.45250813899878,6.291157916477249,6.291157916477253
16,1,0-1-4-7,4,64,9.013464396079213,227.826966206247,10.306244213912416,7.1235001170419965,9.45250813899878,4.3428524584755985,5.857137367467253
17,1,0-1-4-8,4,68,7.697334596753452,235.52430080300044,10.352123484756488,7.269698564413583,9.45250813899878,3.8666304529734488,5.864281459558143
18,1,0-1-4-9,4,72,5.0402832367585875,240.56458403975904,10.440896411613313,7.4134699909091335,9.45250813899878,3.8655736564642367,5.838219560969954
19,1,0-1-5-6,4,76,17.153409123000237,257.7179931627593,10.440896411613313,6.858660092679692,8.04826168043499,3.8655736564642367,3.7788409874346627
20,1,0-1-5-7,4,80,8.24190085561506,265.95989401837437,10.440896411613313,6.918618017625748,8.04826168043499,4.555072415579546,4.258947683902186
21,1,0-1-5-8,4,84,6.593691931544926,272.5535859499193,10.925316551285,7.277521190937761,8.04826168043499,4.789684328141368,4.693771721896191
22,1,0-1-5-9,4,88,6.121960956977643,278.67554690689695,11.652530847982604,7.671448591145618,8.04826168043499,5.326096415978342,4.895777348344296
23,1,0-1-6-7,4,92,16.92263782514579,295.59818473204274,11.652530847982604,7.372264019588799,6.612281097793158,5.326096415978342,5.319172262774977
24,1,0-1-6-8,4,96,9.238945383892803,304.83713011593557,11.652530847982604,7.677423101435207,6.612281097793158,5.674968183489562,5.674968183489547
25,1,0-1-6-9,4,100,7.8142215077944766,312.65135162373,12.567847148289367,8.238408724558276,6.612281097793158,6.313601484964595,5.674968183489547
26,1,0-1-7-8,4,104,19.573167947396065,332.2245195711261,12.567847148289367,8.554395837274472,5.477580942859632,6.313601484964595,6.1427345814364855
27,1,0-1-7-9,4,108,12.325679657531666,344.5501992286578,12.66865112516272,9.172938617099511,6.459377056660173,6.645847403758424,6.581143500424801
28,1,0-1-8-9,4,112,27.909935854747296,372.4601350834051,15.550638540837873,10.564713933610744,10.479434162172808,8.543355860781412,8.543355860781404
29,2,0-1-2-3,4,116,21.65758884727517,394.11772393068026,16.09847406685834,11.436693310446858,9.547939431106556,8.543355860781412,8.543355860781404
30,2,0-1-2-4,4,120,22.325884811916467,416.4436087425967,15.550638540837873,9.785831569258916,8.53307852023407,8.543355860781412,8.543355860781404
31,2,0-1-2-5,4,124,23.96610732723788,440.4097160698346,15.550638540837873,8.021672703264937,5.958153422121043,8.543355860781412,8.543355860781404
32,2,0-1-2-6,4,128,22.23633168205196,462.64604775188656,15.550638540837873,6.605080455987623,5.70617761707561,8.543355860781412,8.543355860781404
33,2,0-1-2-7,4,132,21.011412410239377,483.6574601621259,15.550638540837873,6.071640934223966,5.70617761707561,8.543355860781412,8.543355860781404
34,2,0-1-2-8,4,136,18.432227986579957,502.0896881487059,15.550638540837873,6.770108851412431,5.70617761707561,8.543355860781412,8.543355860781404
