slot,receiver_id,transmitters,angle_0_rad,angle_1_rad,angle_2_rad,angle_3_rad,angle_4_rad,angle_5_rad
28,4,0-1-8-9,0.5236080834936008,0.17964084332579322,0.16915942178574234,0.7032489268193947,0.3544486617078594,0.34880026511153595
28,5,0-1-8-9,0.1745917918363352,0.5293217923183031,0.1801317406346919,0.7039135841546394,0.35472353247102706,0.3491900516836124
28,6,0-1-8-9,0.173305902525536,0.8781759981391983,0.5283167734812627,0.7048700956136614,0.35501087095572537,0.3498592246579352
28,7,0-1-8-9,0.5183273790378599,1.224906181323479,0.8735799408092182,0.7065788022856193,0.3552525617713588,0.351326240514261
29,4,0-1-2-3,0.5235929805692539,0.863047310861939,1.217467835918386,0.3394543302926848,0.693874855349132,0.3544205250564469
29,5,0-1-2-3,0.17456223186068015,0.5139526962429036,0.8683367634565422,0.33939046438222376,0.6937745315958624,0.35438406721363813
29,6,0-1-2-3,0.17391885491374068,0.1654042107638727,0.5197600912591693,0.3393230656776128,0.6936789461729086,0.35435588049529565
29,7,0-1-2-3,0.5209720848406624,0.18176411531586475,0.17253744359043832,0.3392079695247975,0.6935095284310991,0.3543015589063017
29,8,0-1-2-3,0.8684592679427593,0.5296575081147825,0.17556207798487833,0.33880175982797656,0.6928971899578802,0.3540954301299038
29,9,0-1-2-3,1.2216665331588104,0.8836393528101959,0.5296760309659481,0.3380271803486143,0.6919905021928617,0.35396332184424695
30,3,0-1-2-4,0.8725934202074132,1.2121108036828565,1.2154248740926619,0.33951738347544297,2.0880182943000754,2.427535677775518
30,5,0-1-2-4,0.1745476340164897,0.5147660532816611,1.2280556723424692,0.34021841926517044,1.0535080383259785,0.7132896190608085
30,6,0-1-2-4,0.17422647458128046,0.16611613215051757,0.8792807517679925,0.3403426067317997,1.053507226349274,0.7131646196174745
30,7,0-1-2-4,0.5222867288741063,0.18186738113596998,0.5311251642568455,0.3404193477381372,1.0534118931309517,0.7129925453928148
30,8,0-1-2-4,0.8705300039063333,0.5301846903284244,0.1824507526298183,0.3403453135779096,1.0529807565361509,0.712635442958242
30,9,0-1-2-4,1.2214501367319013,0.8813924784061897,0.16914510912271785,0.34005765832571216,1.0523050276091839,0.7122473692834723
31,3,0-1-2-5,0.8751720597002924,1.2168690495122796,0.8633113850494186,0.34169698981198715,1.738483444749711,2.0801804345616985
