stage,round,measurement_slot_count,measurement_tx_count,relay_scalar_count,alpha_rad,beta_rad,c_hat_x,c_hat_y,c_hat_error_to_target_d,event,failure,calibration_delta_x,calibration_delta_y,calibration_action_applied,receiver_id,c_hat_x_used,c_hat_y_used,angle_error_to_target_rad,estimated_x,estimated_y,estimated_position_error_d,estimator_success,estimator_residual_rad,selected_indices,delta_x,delta_y,action_applied
dynamic_calibration,1,2,4,2,1.0151845911895643,1.0681790092401808,2.121561273053233,3.4171709509267933,0.13030591064723307,measure_current_reference,,-0.06078063652661658,0.02346533210548052,True,,,,,,,,,,,,,
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,2,2.121561273053233,3.4171709509267933,0.05075680349677847,1.5746570592452147,2.4785813147078866,0.1408996338513531,True,4.440892098500626e-16,1;2,-0.037328529622607354,0.059747448322714725,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,3,2.121561273053233,3.4171709509267933,0.06807624537511359,2.589183167413551,2.4569138830122954,0.16697437016671612,True,4.440892098500626e-16,0;2,-0.044591583706775406,0.0705811641705103,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,4,2.121561273053233,3.4171709509267933,0.02475085083356654,1.08905937608157,1.7316784073759424,0.08906015467054973,True,5.995204332975845e-15,1;2,-0.044529688040785054,0.00018620009646741487,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,5,2.121561273053233,3.4171709509267933,0.01074876626892629,2.0834676657133167,1.7116056245309395,0.0859351891199685,True,9.459100169806334e-14,1;2,-0.041733832856658326,0.010222591518968871,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,6,2.121561273053233,3.4171709509267933,0.0363591642501504,3.060318646578633,1.635915674279138,0.113491422485199,True,4.440892098500626e-16,0;2,-0.030159323289316475,0.04806756664486955,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,7,2.121561273053233,3.4171709509267933,0.04822793153049787,0.5241379604081365,0.9153689412985838,0.054931100726952904,True,4.440892098500626e-16,1;2,-0.01206898020406827,-0.02467176875707272,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,8,2.121561273053233,3.4171709509267933,0.054912717061416094,1.5096897683137978,0.8262078619975948,0.04097960765944588,True,0.0,1;2,-0.0048448841568988765,0.0199087708934218,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,9,2.121561273053233,3.4171709509267933,0.08609600970679798,2.50138163221227,0.7881201097566288,0.07791754452707965,True,2.531308496145357e-14,0;2,-0.0006908161061349727,0.03895264701390477,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,10,2.121561273053233,3.4171709509267933,0.0663073541000343,3.5139541842780297,0.7870878729474722,0.08016141860959175,True,4.440892098500626e-16,0;2,-0.006977092139014873,0.0394687654184831,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,12,2.121561273053233,3.4171709509267933,0.0427104982515476,0.9860274168686646,-0.011955808067777813,0.018389519458529097,True,4.440892098500626e-16,0;1,0.006986291565667713,0.0059779040338889065,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,13,2.121561273053233,3.4171709509267933,0.06733010079995205,1.9572665549056893,-0.040554720544787294,0.058913773330981405,True,4.440892098500626e-16,0;1,0.021366722547155326,0.020277360272393647,True
dynamic_main,1,1,3,,,,,,,observe_and_move,,,,,14,2.121561273053233,3.4171709509267933,0.1376331900451242,3.0473866274938963,-0.10017468954760504,0.11081724094744619,True,0.0,0;1,-0.023693313746948164,0.05008734477380252,True
dynamic_calibration,2,2,4,2,1.0311467756358057,1.0575547207602989,2.060780636526616,3.440636283032273,0.06515295532361637,measure_current_reference,,-0.03039031826330807,0.011732666052740592,True,,,,,,,,,,,,,
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,2,2.060780636526616,3.440636283032273,0.025070053850023255,1.5373285296226074,2.5383287630306017,0.07044981692567616,True,2.220446049250313e-16,1;2,-0.018664264811303677,0.02987372416135714,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,3,2.060780636526616,3.440636283032273,0.03523111840000981,2.544591583706775,2.527495047182806,0.08348718508335745,True,2.220446049250313e-16,0;2,-0.02229579185338748,0.03529058208525493,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,4,2.060780636526616,3.440636283032273,0.012662187298609462,1.0445296880407742,1.7318646074723938,0.04453007733526405,True,0.0,1;2,-0.022264844020387087,9.310004824170104e-05,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,5,2.060780636526616,3.440636283032273,0.005608968994123664,2.041733832856561,1.7218282160499558,0.04296759455987827,True,4.440892098500626e-16,1;2,-0.020866916428280424,0.005111295759460677,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,6,2.060780636526616,3.440636283032273,0.018276649966646463,3.0301593232893165,1.6839832409240076,0.0567457112425995,True,2.220446049250313e-16,0;2,-0.015079661644658238,0.024033783322434776,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,7,2.060780636526616,3.440636283032273,0.024042971381807554,0.5120689802040675,0.8906971725415103,0.027465550363475384,True,2.220446049250313e-16,1;2,-0.006034490102033774,-0.012335884378535944,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,8,2.060780636526616,3.440636283032273,0.027493864219101827,1.5048448841568987,0.846116632891017,0.020489803829722455,True,4.440892098500626e-16,1;2,-0.0024224420784493272,0.009954385446710678,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,9,2.060780636526616,3.440636283032273,0.04287097849589472,2.500690816106142,0.8270727567705609,0.03895877226351264,True,4.440892098500626e-16,0;2,-0.00034540805307092803,0.01947632350693873,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,10,2.060780636526616,3.440636283032273,0.03250345954253575,3.506977092139014,0.8265566383659018,0.04008070930484845,True,4.3298697960381105e-14,0;2,-0.0034885460695071036,0.019734382709268306,True
dynamic_main,2,1,3,,,,,,,stop_estimated_position_budget,,,,,12,2.060780636526616,3.440636283032273,0.02137784504003748,0.9930137084343323,-0.005977904033889284,0.009194759729264753,True,0.0,0;1,0.0,0.0,False
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,13,2.060780636526616,3.440636283032273,0.03376246112795056,1.9786332774528457,-0.02027736027239389,0.029456886665490144,True,4.440892098500626e-16,0;1,0.010683361273577163,0.010138680136196945,True
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,14,2.060780636526616,3.440636283032273,0.06782138195607335,3.0236933137469473,-0.05008734477380248,0.05540862047372267,True,4.440892098500626e-16,0;1,-0.011846656873473638,0.02504367238690124,True
dynamic_calibration,3,2,4,2,1.0391615582764961,1.0523432381628997,2.0303903182633074,3.4523689490850136,0.03257647766180764,measure_current_reference,,-0.015195159131653702,0.005866333026370407,True,,,,,,,,,,,,,
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,2,2.0303903182633074,3.4523689490850136,0.012458256238791154,1.5186642648113406,2.568202487191981,0.03522490846283903,True,3.26405569239796e-14,1;2,-0.009332132405670324,0.014936862080667579,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,3,2.0303903182633074,3.4523689490850136,0.017922282848148008,2.522295791853387,2.562785629268061,0.04174359254167849,True,4.440892098500626e-16,0;2,-0.011147895926693518,0.017645291042627465,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,4,2.0303903182633074,3.4523689490850136,0.006402560788406841,1.0222648440203865,1.731957707520635,0.022265038667631472,True,0.0,1;2,-0.011132422010193266,4.6550024121128075e-05,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,5,2.0303903182633074,3.4523689490850136,0.0028627407828838436,2.0208669164282798,1.7269395118094168,0.021483797279938408,True,4.440892098500626e-16,1;2,-0.010433458214139879,0.002555647879730172,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,6,2.0303903182633074,3.4523689490850136,0.009161425046517735,3.0150796616446573,1.7080170242464425,0.028372855621299185,True,4.440892098500626e-16,0;2,-0.007539830822328675,0.012016891661217333,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,7,2.0303903182633074,3.4523689490850136,0.012003074539456815,0.506034490102034,0.8783612881629745,0.013732775181738014,True,2.220446049250313e-16,1;2,-0.0030172450510170257,-0.006167942189268083,True
