slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,9.243608462106117,5.673474881844101,9.242329114386791,0.2615912743303627,0.5030866206960098
1,1,0-1-2-3,4,4,17.326992870468764,17.326992870468764,8.106072331080863,4.666737836781835,7.611815252724625,1.5394984504050462,1.8010897247354265
2,1,0-1-2-4,4,8,12.399208903158781,29.726201773627544,8.106072331080863,4.448430797302371,7.611815252724625,1.8685795003090784,1.8685795003090888
3,1,0-1-2-5,4,12,11.044436378097158,40.770638151724704,5.041205015814359,2.953475726567476,4.945772812062316,1.0793310193932006,1.0793310193931944
4,1,0-1-2-6,4,16,8.209149256506013,48.97978740823072,3.888294275362083,2.5281666792391206,3.8589688241488744,0.5753573677882006,0.5599019373259608
5,1,0-1-2-7,4,20,5.8646072530732205,54.84439466130394,3.145301180050948,2.1545659511195963,3.122349804759452,0.6779938729446929,0.5431806746859351
6,1,0-1-2-8,4,24,4.698634658017357,59.54302931932129,3.063648222783636,1.8488280707001141,3.0432777383173146,0.7236226277217803,0.723622627721781
7,1,0-1-2-9,4,28,5.75033819832179,65.29336751764308,3.063648222783636,1.7447383323916374,3.0432777383173146,0.7236226277217803,1.1665474615734297
8,1,0-1-3-4,4,32,7.309165828061641,72.60253334570471,3.1809819755540567,1.8209777886443368,2.9293807506753495,1.2812083106100591,1.3940893803036474
9,1,0-1-3-5,4,36,2.6427795570877657,75.24531290279248,3.615978612618246,1.9842114191678935,2.9293807506753495,1.7802586339232678,1.8931397036168534
10,1,0-1-3-6,4,40,1.8572465470327182,77.1025594498252,3.8830191609047295,2.114736424414031,2.9293807506753495,2.0173266043588107,2.1302076740524143
11,1,0-1-3-7,4,44,1.5480815950293476,78.65064104485454,4.009571004716047,2.2023117911628596,2.9293807506753495,2.124599948476761,2.2374810181703495
12,1,0-1-3-8,4,48,1.1645922422056092,79.81523328706015,4.065149730276331,2.2353848341641758,2.9293807506753495,2.1724278792961687,2.2853089489897727
13,1,0-1-3-9,4,52,1.9775111784915607,81.7927444655517,4.088152917410817,2.1994655642117515,2.9293807506753495,2.1935302844871356,2.3064113541807387
14,1,0-1-4-5,4,56,5.219527280885268,87.01227174643698,2.7921997955884543,1.9883672812295379,2.5499994698749475,1.4603547446629226,1.4603547446629292
15,1,0-1-4-6,4,60,2.1807956167976523,89.19306736323463,2.7921997955884543,1.9673014518117666,2.5499994698749475,1.0995419167265428,1.3885030086086871
16,1,0-1-4-7,4,64,1.756370194137681,90.94943755737232,2.8295405082926717,2.0290291684960433,2.5499994698749475,1.0809287286052722,1.5206347471556043
17,1,0-1-4-8,4,68,1.4938867427527711,92.44332430012508,2.902192319948256,2.1104247004993404,2.5499994698749475,1.09494987307199,1.5821567293576493
18,1,0-1-4-9,4,72,1.31950613416396,93.76283043428904,2.9771450655454594,2.144496255609059,2.5499994698749475,1.1666721672184506,1.6116665089293605
19,1,0-1-5-6,4,76,4.567958652621269,98.33078908691031,2.9771450655454594,1.973900828956348,2.1688181494105976,1.2359033335887197,1.2359033335886949
20,1,0-1-5-7,4,80,2.0578972503875037,100.38868633729781,2.9771450655454594,1.975736220033087,2.1688181494105976,1.3282225343356406,1.2791612681853053
21,1,0-1-5-8,4,84,1.7988006237256937,102.18748696102351,3.068103826767998,2.079148450948377,2.1688181494105976,1.400336232386561,1.4114210631254736
