stage,rho,seed,gain,round,alpha_rad,beta_rad,target_alpha_rad,target_beta_rad,max_angle_error_rad,relay_scalar_count,measurement_slot_count,measurement_tx_count,estimate_x,estimate_y,action_x,action_y,action_applied,event,failure,estimated_position_error_d,receiver_id,measurement_slot,angle_error_to_target_rad,estimated_x,estimated_y,estimator_success,estimator_residual_rad,delta_x,delta_y
bootstrap,0.1,11,0.75,1,1.0360379629237373,1.0895891597267546,1.0471975511965976,1.0471975511965976,0.042391608530157,2,2,4,2.125944143531268,3.589140344413903,-0.09445810764845086,-0.09377904695711159,True,observe_and_move,,0.17747284611685984,,,,,,,,,
bootstrap,0.1,11,0.75,2,1.0443189048806738,1.0578912431193592,1.0471975511965976,1.0471975511965976,0.010693691922761595,2,2,4,2.031486035882817,3.495361297456791,-0.023614526912112632,-0.023444761739277564,True,observe_and_move,,0.04436821152921457,,,,,,,,,
bootstrap,0.1,11,0.75,3,1.0464721258920069,1.049876744558117,1.0471975511965976,1.0471975511965976,0.0026791933615193386,2,2,4,2.0078715089707035,3.471916535717513,-0.0059036317280276585,-0.005861190434818808,True,observe_and_move,,0.011092052882302623,,,,,,,,,
bootstrap,0.1,11,0.75,4,1.0470158311128313,1.0478677066608557,1.0471975511965976,1.0471975511965976,0.000670155464258082,2,2,4,2.0019678772426763,3.4660553452826948,0.0,0.0,False,stop_estimated_position_threshold,,0.0027730132205765184,,,,,,,,,
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.1649642281502338,2,1,0.17549350185292822,1.6608234601609952,2.6348050995892422,True,8.881784197001252e-16,-0.12061759512074643,-0.02754666617694468
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.09445999596717108,3,1,0.11721849001228257,2.5924309399245336,2.6175495824735213,True,2.220446049250313e-16,-0.06932320494340016,-0.01460502834015398
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.12641669350126908,4,1,0.06592171039615757,1.1099953146333525,1.7943582000235738,True,2.220446049250313e-16,-0.08249648597501441,-0.04673054434102247
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.13052835478386504,5,1,0.11105468510535532,2.1233194841264917,1.6892728198022875,True,2.220446049250313e-16,-0.0924896130948688,0.03208349082494227
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.17219311516599548,6,1,0.1594701422812843,3.1705214420429213,1.7559862773610584,True,2.220446049250313e-16,-0.12789108153219098,-0.017951602344135897
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11350851270206166,7,1,0.06512425116108567,0.5954771956265492,0.9274117831460178,True,4.440892098500626e-16,-0.07160789671991191,-0.04603978452118457
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.08913454319537006,8,1,0.05319550069472001,1.5514984513115626,0.9387775604752053,True,6.616929226765933e-14,-0.03862383848367196,-0.05456411751807522
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11756572068401056,9,1,0.09076138208556017,2.6156278051163855,0.8872835637216946,True,0.0,-0.08672085383728911,-0.015943619952942162
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.09003959427079833,10,1,0.11941041238824823,3.5760668815115064,0.914201726532905,True,1.1746159600534156e-13,-0.05705016113362982,-0.03613224206134996
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.07071624992685877,12,1,0.026470676625482525,1.0676127568220575,0.020719631238013705,True,0.0,-0.050709567616543105,-0.015539723428510278
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.037817240314923624,13,1,0.012327165730159129,1.9622989250370289,-0.0029618594958429265,True,0.0,0.02827580622222836,0.002221394621882195
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.0566611900605917,14,1,0.05683130548017745,3.038548434438414,-0.04152720387203768,True,0.0,-0.02891132582881062,0.031145402904028258
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.041433370386473954,2,2,0.04132261777450719,1.5404067212353019,2.607242511620891,True,2.220446049250313e-16,-0.0303050409264764,-0.006874725200681109
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.023806643355829705,3,2,0.029926930852559597,2.5233380735241924,2.6027762743370495,True,8.881784197001252e-16,-0.017503555143144278,-0.0035250472378001163
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.03163986404262972,4,2,0.016078352338342317,1.0275478014245059,1.7476135718899124,True,2.220446049250313e-16,-0.020660851068379393,-0.011672073240776404
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.03271574955983215,5,2,0.028378524258107607,2.030894847605785,1.721288435122387,True,0.0,-0.02317113570433882,0.00807177933486769
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.04319547973417153,6,2,0.039881690491784916,3.0428337888104213,1.7376289798151823,True,0.0,-0.032125341607815994,-0.00418362918472881
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.028389385042579603,7,2,0.017098729605873775,0.5239001214014541,0.8813466759278211,True,7.105427357601002e-15,-0.017925091051090608,-0.01149095410753706
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.02228240212881552,8,2,0.013413773305558596,1.51288459329887,0.8842048619763911,True,0.0,-0.009663444974152446,-0.013634593643964577
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.029416626006654026,9,2,0.02223453529439201,2.5289465987832322,0.8712629895353289,True,0.0,-0.021709949087424185,-0.003928189313167879
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.0223680442420098,10,2,0.029795245220665123,3.5190430248031332,0.8777596532090824,True,4.440892098500626e-16,-0.014282268602349935,-0.008800687068483054
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.01768673184362879,12,2,0.006846841398680414,1.0169073306138514,0.005192557637846249,True,0.0,-0.01268049796038856,-0.003894418228384687
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.009466450159013191,13,2,0.003092308133613164,1.9905625616701266,-0.000740564907970082,True,3.530509218307998e-14,0.00707807874740507,0.0005554236809775615
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.014191926986033351,14,2,0.013851236688620983,3.0097411118189332,-0.010320926901588885,True,0.0,-0.007305833864199918,0.007740695176191663
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.010405590273100038,2,3,0.01024161220440245,1.5101503093434636,2.6003669599566397,True,2.220446049250313e-16,-0.007612732007597711,-0.0017180614524927584
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.0059970415768354005,3,3,0.007547043910230755,2.5058883721222758,2.5992126889922944,True,2.220446049250313e-16,-0.004416279091706832,-0.0008523582292337961
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.007918663102109065,4,3,0.004030888412713818,1.0068988027931254,1.7359381904090756,True,0.0,-0.005174102094844035,-0.0029155371301488042
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.008199853915742393,5,3,0.007146241288202848,2.007740249600842,1.7293441231845827,True,4.440892098500626e-16,-0.00580518720063139,0.0020300132882208333
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.01083340479354562,6,3,0.009967074164027867,3.0107542317910836,1.733358155267259,True,4.440892098500626e-16,-0.008065673843312693,-0.0009805107737863583
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.007100208743881417,7,3,0.004341284623885944,0.5059828592617154,0.8698488000836986,True,2.220446049250313e-16,-0.004487144446286534,-0.002867547224445155
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.005570297167063309,8,3,0.0033595016418965784,1.5032233555673247,0.8705683311904169,True,0.0,-0.002417516675493503,-0.0034071955544838772
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.007360744151952323,9,3,0.005528278582634272,2.507246562769237,0.8673168690383305,True,2.220446049250313e-16,-0.00543492207692764,-0.0009685989404190909
