stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,47,0.75,1,1,-0.013064774893813302,-0.058003905954537416,2.0043549249646038,3.483436250455933,1
bootstrap,0.1,47,0.75,2,1,-0.003266193723452826,-0.014500976488634687,2.001088731241151,3.4689352739672983,2
main_budget,,,,1,2,0.03913401745376188,0.01813913496835895,1.4852775569268877,2.5915669603561087,
main_budget,,,,1,3,0.0037127194552389886,-0.008445940975554178,2.5021683965737442,2.6000554979611383,
main_budget,,,,1,4,0.02356919854827247,-0.005592279987472637,0.9907836194766592,1.7330956410704168,
main_budget,,,,1,5,-0.015240335737779498,0.013182795447628626,2.0058788047821787,1.7276483647491263,
main_budget,,,,1,6,-0.044413591608722935,-0.024025647206504575,3.017938732575332,1.738099952684574,
main_budget,,,,1,7,0.012534810749605788,-0.025233820417092934,0.49471579347391365,0.8732327668092654,
main_budget,,,,1,8,-0.05563426029638607,0.02527302337944623,1.5187528252765965,0.8576337470456903,
main_budget,,,,1,9,-0.07309631801370409,0.043338767182193316,2.525840463285564,0.8512471398422796,
main_budget,,,,1,10,-0.050310127094104096,-0.011946587610848602,3.519248444910107,0.867051706354361,
main_budget,,,,1,12,-0.006686719237753158,-0.01222487486363617,1.0019332420178135,0.004071792616364759,
main_budget,,,,1,13,-0.01296314269705956,0.011772193186435423,2.0054492138894626,-0.003923906364892614,
main_budget,,,,1,14,-0.013740336924640939,0.08196395788156635,3.0073850532636484,-0.027111174421733858,
main_budget,,,,2,2,0.009889759598230852,0.0045883185035869856,1.4951673165251185,2.5961552788596958,
main_budget,,,,2,4,0.005940404223629098,-0.0013511753596624487,0.9967240237002882,1.7317444657107544,
main_budget,,,,2,5,-0.0038309149149972077,0.0033002608776619424,2.0020478898671814,1.7309486256267883,
main_budget,,,,2,6,-0.011233595486426218,-0.0058471468422189865,3.0067051370889057,1.732252805842355,
main_budget,,,,2,7,0.0031585981355646,-0.0062520681379408805,0.4978743916094782,0.8669806986713245,
main_budget,,,,2,8,-0.013965304225157793,0.00631194724004,1.5047875210514388,0.8639456942857303,
main_budget,,,,2,9,-0.01833743424832346,0.01087408692548747,2.507503029037241,0.8621212267677671,
main_budget,,,,2,10,-0.012610167954313467,-0.002735126770175539,3.5066382769557936,0.8643165795841855,
main_budget,,,,2,12,-0.0016778073430303575,-0.00305446095067186,1.0002554346747832,0.001017331665692899,
main_budget,,,,2,13,-0.003263007204830193,0.0029429376942607865,2.0021862066846325,-0.0009809686706318274,
main_budget,,,,2,14,-0.0036230734092278505,0.020368381553126407,3.0037619798544206,-0.006742792868607451,
main_budget,,,,3,8,-0.00350564974663381,0.0015759408663017782,1.5012818713048048,0.8655216351520321,
main_budget,,,,3,9,-0.004600433381755642,0.002728100064680744,2.502902595655485,0.8648493268324479,
main_budget,,,,3,14,-0.0009456698436610678,0.005065569148414882,3.0028163100107594,-0.001677223720192569,
