slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,6.87427454273877,4.609262310835937,6.872446552301412,0.28495546283427425,0.3987625307325118
1,1,0-1-2-3,4,4,13.423355843144375,13.423355843144375,6.243735135661915,3.0153124323145124,6.243696284804457,0.440986851594741,0.4409868515947437
2,1,0-1-2-4,4,8,10.453471265101092,23.876827108245465,6.243735135661915,2.848354278589128,6.243696284804457,1.7405479934043668,2.044110382480234
3,1,0-1-2-5,4,12,8.236546032073647,32.11337314031911,6.243735135661915,2.903046503554821,6.243696284804457,2.409150423197533,2.3969068576780117
4,1,0-1-2-6,4,16,5.301271423038045,37.41464456335716,6.243735135661915,3.0793015065053764,6.243696284804457,2.126776884569196,2.114533319049677
5,1,0-1-2-7,4,20,5.420398107816952,42.83504267117411,6.243735135661915,3.1772564797912297,6.243696284804457,1.6169882068638104,1.314663811108943
6,1,0-1-2-8,4,24,7.376350929409566,50.211393600583676,6.243735135661915,3.419896709180365,6.243696284804457,1.0771784846040138,0.8826340748885215
7,1,0-1-2-9,4,28,12.652921225413973,62.86431482599765,7.985421629915918,4.368800669796494,7.315367392430687,1.7710093564639346,1.7832529219834257
8,1,0-1-3-4,4,32,11.186205726394164,74.05052055239182,7.985421629915918,4.52342806968761,7.315367392430687,1.9877564344804972,1.9877564344804952
9,1,0-1-3-5,4,36,9.927429836445203,83.97795038883702,8.530031950387157,4.945167343202962,7.315367392430687,3.9877564344805,3.9877564344805023
10,1,0-1-3-6,4,40,8.118323551060262,92.09627393989727,10.567144682346234,5.373540876830417,7.315367392430687,5.423362664498308,5.423362664498299
11,1,0-1-3-7,4,44,6.094778237373615,98.19105217727089,11.599396383804427,5.5571708375034365,7.315367392430687,6.122822762111143,6.122822762111149
12,1,0-1-3-8,4,48,6.0665564706494495,104.25760864792034,12.081904178786312,5.552571970831134,7.315367392430687,6.451980526626573,6.451980526626578
13,1,0-1-3-9,4,52,8.964820615606568,113.2224292635269,12.293897035158471,5.492677117828329,7.315367392430687,6.600775903203112,6.600775903203115
14,1,0-1-4-5,4,56,11.926525796418467,125.14895505994537,8.397453293760945,4.3352411702919165,5.232905549634069,4.600775903203109,4.6007759032031075
15,1,0-1-4-6,4,60,7.447588929914465,132.59654398985984,5.615490687559733,3.8201111099937686,5.121371386892122,2.994523182435104,3.323249911656042
16,1,0-1-4-7,4,64,5.22577185997126,137.8223158498311,5.615490687559733,3.7423317152623765,5.121371386892122,2.367274387153975,3.3151822366747155
17,1,0-1-4-8,4,68,4.479686673131482,142.3020025229626,5.615490687559733,3.839376359469534,5.121371386892122,2.108280592274256,3.29430166301956
18,1,0-1-4-9,4,72,3.3031407020481574,145.60514322501075,5.615490687559733,3.9575281199798247,5.121371386892122,2.041103056568669,3.2749142900625756
19,1,0-1-5-6,4,76,9.467094933883997,155.07223815889475,5.596629490577999,3.6880611271165202,4.518317722463408,2.041103056568669,1.87346482592271
20,1,0-1-5-7,4,80,4.563964318084553,159.6362024769793,5.642889974661188,3.7501654769267376,4.518317722463408,2.4645395369901033,2.205614188318407
21,1,0-1-5-8,4,84,3.506489713749082,163.14269219072838,5.951461917744512,3.944810898044282,4.518317722463408,2.612165229924004,2.47226894833652
22,1,0-1-5-9,4,88,3.1046501628578893,166.24734235358628,6.312101728393054,4.140493550268936,4.518317722463408,2.8847431692935217,2.596494224869595
23,1,0-1-6-7,4,92,9.4036136298249,175.65095598341117,6.312101728393054,3.945202697769549,3.683077479496376,2.8847431692935217,2.837008269201732
24,1,0-1-6-8,4,96,5.151373433064633,180.8023294164758,6.312101728393054,4.115794387906378,3.683077479496376,3.0198987335176057,3.0167900366778753
25,1,0-1-6-9,4,100,4.23405524173001,185.0363846582058,6.79954642270896,4.4252255459709575,3.683077479496376,3.429698746816851,3.0167900366778753
26,1,0-1-7-8,4,104,11.16875071200526,196.20513537021105,6.79954642270896,4.544088846097916,3.0527628790065364,3.429698746816851,3.271083458376161
27,1,0-1-7-9,4,108,6.465410205011074,202.67054557522212,6.824941200666923,4.912104423224473,3.4097012160192293,3.593175579632621,3.549894642054646
28,1,0-1-8-9,4,112,16.192681731747108,218.86322730696924,8.471299058571756,5.624167417921678,5.455586618445608,4.60724155851764,4.607241558517629
29,2,0-1-2-3,4,116,12.956268799355353,231.81949610632458,9.15969714907195,6.277362522245228,5.07479963010303,4.879898757753062,4.879898757753054
30,2,0-1-2-4,4,120,12.991503637206934,244.8109997435315,8.471299058571756,5.221457326131072,4.507225398116944,4.60724155851764,4.607241558517629
31,2,0-1-2-5,4,124,14.616438116247016,259.42743785977854,8.471299058571756,4.11120637476186,3.014223588079048,4.60724155851764,4.607241558517629
32,2,0-1-2-6,4,128,12.38410407942186,271.8115419392004,8.471299058571756,3.487773253162535,3.014223588079048,4.60724155851764,4.607241558517629
33,2,0-1-2-7,4,132,11.132557046606646,282.94409898580705,8.471299058571756,3.4557633865023414,3.014223588079048,4.60724155851764,4.607241558517629
34,2,0-1-2-8,4,136,11.705082971861696,294.64918195766876,8.471299058571756,4.0133874550381705,3.1296625352637335,4.60724155851764,4.607241558517629
35,2,0-1-2-9,4,140,17.104898318542894,311.75408027621165,8.471299058571756,5.504934275622056,6.202067027154683,4.60724155851764,4.607241558517629
36,2,0-1-3-4,4,144,13.437817270927967,325.1918975471396,5.434473121523423,3.5880702477786275,4.550272029086173,2.6072415585176376,2.6072415585176287
37,2,0-1-3-5,4,148,8.570764215379336,333.7626617625189,4.922040416842669,3.3027705862308157,4.533185174983345,1.7186255901644174,2.262396677566443
38,2,0-1-3-6,4,152,7.343348434384303,341.10601019690324,4.922040416842669,3.2561691688073924,4.533185174983345,1.6552804795198752,1.878664012119593
39,2,0-1-3-7,4,156,8.023075161774942,349.1290853586782,4.716866317806295,2.9786873617932343,3.8270246404959636,2.061158461392252,2.0611584613922247
40,2,0-1-3-8,4,160,9.052639372082076,358.18172473076027,4.923831824928161,2.5841396165946904,2.8357869985408968,2.635099191492418,2.635099191492408
41,2,0-1-3-9,4,164,12.062061371010458,370.24378610177075,4.923831824928161,2.409179805603476,1.6569742048347393,2.635099191492418,2.635099191492408
42,2,0-1-4-5,4,168,5.706425119598141,375.9502112213689,3.3266510342507543,2.1080332349337336,1.4512897928483994,1.7786957586004546,1.7786957586004277
43,2,0-1-4-6,4,172,4.942252287969461,380.8924635093383,3.3266510342507543,1.857520133753654,1.4235133843941554,1.7569435704289365,1.5484263257613406
44,2,0-1-4-7,4,176,3.1557934988422436,384.04825700818054,3.3266510342507543,1.798155576420219,1.5704918564209862,1.7569435704289365,1.6984341557044402
45,2,0-1-4-8,4,180,2.178056873429709,386.2263138816102,3.3266510342507543,1.847984111882993,1.6441016140151703,1.7711013096226667,1.771101309622658
46,2,0-1-4-9,4,184,2.1059164805775126,388.3322303621877,3.350730859128866,1.9775074348580506,1.6809668964078384,1.806252122427314,1.806252122427324
47,2,0-1-5-6,4,188,4.836335821599884,393.1685661837876,1.9776266976474848,1.2540858126105634,1.0411370806963731,1.0629095287181198,1.062909528718123
